key,tangram_A,tangram_B,ori_pre,ori_post,controlled_thread,ada_pre_sim,ada_post_sim,clip_pre_sim,clip_post_sim,sbert_pre_sim,sbert_post_sim,pre_sim,post_sim,gt,eq,lt,human_judgement,ada_diff,clip_diff,sbert_diff
WXTckM4oJxEnFDFLe-page2-37-page1-3,page2-37.svg,page1-3.svg,m | a sideways e,sideways e | sideways e,False,0.8030423521995544,0.9999988675117493,0.403901070356369,1.0,0.21130014955997467,1.0,0.7862256169319153,0.9999970197677612,0.0,0.0,1.0,-1.0,-0.19695651531219482,-0.596098929643631,-0.7886998504400253
WXTckM4oJxEnFDFLe-page6-181-page6-179,page6-181.svg,page6-179.svg,a 'grabber' in claw machines | man leaning to the left,man with triangle shoes | man leaning to the left with one leg and one arm,False,0.7589461207389832,0.8358763456344604,0.04986848309636116,0.43461400270462036,0.05561697110533714,0.4045655131340027,0.7525166273117065,0.8154079914093018,0.0,0.0,1.0,-1.0,-0.0769302248954773,-0.3847455196082592,-0.34894854202866554
WXTckM4oJxEnFDFLe-page8-72-page2-59,page8-72.svg,page2-59.svg,it looks kind of a candle with a triangle at the bottom | tie,"a long thin object attached to a triangle, the top of is flat | a tie",True,0.7527884244918823,0.8012439012527466,0.11605771631002426,0.291361004114151,0.04819939285516739,0.2178175151348114,0.7571526169776917,0.7742669582366943,0.0,0.0,1.0,-1.0,-0.04845547676086426,-0.17530328780412674,-0.169618122279644
WYGLaqqjz2oKmegF5-page4-220-page4-220,page4-220.svg,page4-220.svg,a vertical seal | a tick sign pointing to the right,small black triangle on top of a backwards j | reverse j,True,0.7717791199684143,0.8282902836799622,0.14053232967853546,0.3038317561149597,0.12921543419361115,0.5101693868637085,0.7780465483665466,0.8224837183952332,0.0,0.0,1.0,-1.0,-0.05651116371154785,-0.16329942643642426,-0.38095395267009735
WYGLaqqjz2oKmegF5-page7-96-page1-49,page7-96.svg,page1-49.svg,a fishes tail | hourglass image with small black square on top.,"small black square in middle, white triangle at the bottom | large hourglass with black square on top",False,0.7954774498939514,0.8784486055374146,0.06377222388982773,0.48732471466064453,0.1576227992773056,0.5750494003295898,0.7506275177001953,0.8778880834579468,0.0,0.0,1.0,-1.0,-0.08297115564346313,-0.4235524907708168,-0.41742660105228424
WYGLaqqjz2oKmegF5-page7-4-page5-145,page7-4.svg,page5-145.svg,"an elvis haircut pointing to the left | the underside of a bird, wings spread",elvis looking haircut pointing left | three small triangles in the center next to each other,False,0.7916377186775208,0.7649503350257874,0.11712098866701126,0.0833219364285469,0.09610649943351746,0.11522626876831055,0.7740917205810547,0.7538930773735046,0.0,1.0,0.0,0.0,0.0266873836517334,0.033799052238464355,-0.01911976933479309
WYGLaqqjz2oKmegF5-page1-45-page1-85,page1-45.svg,page1-85.svg,an upwards pointing arrow | a black arrow on top of a white traingle,long arrow pointing upwards with a white triangle at the bottom | arrow pointing up with white triangle at bottom,False,0.9002600908279419,0.9682173728942871,0.5059335231781006,0.8729920983314514,0.6051787734031677,0.9084022045135498,0.8342701196670532,0.9431408047676086,0.0,0.0,1.0,-1.0,-0.06795728206634521,-0.36705857515335083,-0.3032234311103821
WYGLaqqjz2oKmegF5-page8-11-page3-43,page8-11.svg,page3-43.svg,a snake pointing to the right on top of a small triangle. | a pirates false hook hand,"snake pointing to the right on top of a small triangle | moon crescent shape, a backwards c",True,0.7702199816703796,0.8224368691444397,0.40586012601852417,0.3931349813938141,0.2034972608089447,0.24199718236923218,0.761063814163208,0.7980508804321289,0.0,0.0,1.0,-1.0,-0.05221688747406006,0.012725144624710083,-0.038499921560287476
WYGLaqqjz2oKmegF5-page3-193-page2-21,page3-193.svg,page2-21.svg,"a virus image, an x with the top a hexagon | a bat sat on a perch","white quadrilateral at the bottom, diamond on top | bird on perch",True,0.7765853404998779,0.7821600437164307,0.11092186719179153,0.029114598408341408,0.05519267916679382,0.07952456921339035,0.7290897369384766,0.7493889927864075,0.0,0.0,1.0,-1.0,-0.005574703216552734,0.08180726878345013,-0.024331890046596527
WYGLaqqjz2oKmegF5-page4-180-page7-88,page4-180.svg,page7-88.svg,bunny rabbit ears with a white triangle at the bottom centre | a jagged cloud,"bunny ears with white triangle at the bottom | a very jagged cloud, irregular shape",False,0.7759935259819031,0.775161862373352,0.21455936133861542,0.31121745705604553,0.17293652892112732,0.25231558084487915,0.7663242220878601,0.7604601383209229,0.0,1.0,0.0,0.0,0.0008316636085510254,-0.09665809571743011,-0.07937905192375183
WYGLaqqjz2oKmegF5-page8-180-page7-40,page8-180.svg,page7-40.svg,an image with a white diamond in the middle | a scorpions tail,"white diamond in the centre of shape, a q | a curled finger facing to the right",True,0.7749919295310974,0.7902446389198303,-0.06636665016412735,0.2042628675699234,0.2859637439250946,0.2248145341873169,0.7410722374916077,0.7651618719100952,0.0,1.0,0.0,0.0,-0.01525270938873291,-0.27062951773405075,0.06114920973777771
WYGLaqqjz2oKmegF5-page4-135-page7-197,page4-135.svg,page7-197.svg,an arrow pointing to a rocket | a diamond making contact on top with the point of another shape which is on top of a triagnle,"arrow pointing downwards at a rocket | traingle on bottle with point connecting to next shape, diamond on top connecting with point of shape",True,0.7991091012954712,0.8159456253051758,0.18295536935329437,0.2525670528411865,0.18560057878494263,0.27100101113319397,0.8005738258361816,0.8033374547958374,0.0,1.0,0.0,0.0,-0.01683652400970459,-0.06961168348789215,-0.08540043234825134
WYGLaqqjz2oKmegF5-page2-155-page7-236,page2-155.svg,page7-236.svg,a giraffe looking to the right | a snail image with a black rectangle as its body,giraffe looking thing | snail pointing to the left with rectangle body,False,0.8043911457061768,0.8315668702125549,0.1712464541196823,0.2146856188774109,0.3340888023376465,0.29434728622436523,0.7878520488739014,0.8078175187110901,0.0,0.0,1.0,-1.0,-0.027175724506378174,-0.04343916475772858,0.03974151611328125
Aqtpdb3MK2aYN9P3k-page6-83-page6-164,page6-83.svg,page6-164.svg,a bird flying with its wings down by its side. | a bit a bird head facing right with a triangle at the left end and an angular body,a bird with its wings down by its side | a bird facing to the right,True,0.8644068241119385,0.8995370864868164,0.5175336003303528,0.5648688077926636,0.5526215434074402,0.7059204578399658,0.849442720413208,0.8893736004829407,0.0,0.0,1.0,-1.0,-0.03513026237487793,-0.04733520746231079,-0.15329891443252563
Aqtpdb3MK2aYN9P3k-page4-30-page4-59,page4-30.svg,page4-59.svg,sitting facing left with legs out front  and straight head | someone leaning against a table.,someone sitting legs out in front and facing left. | someone leaning against tble,False,0.8372568488121033,0.8549387454986572,0.2943349778652191,0.24427711963653564,0.39102181792259216,0.3528055250644684,0.7887572050094604,0.7914612889289856,0.0,1.0,0.0,0.0,-0.017681896686553955,0.05005785822868347,0.03821629285812378
Aqtpdb3MK2aYN9P3k-page7-28-page6-142,page7-28.svg,page6-142.svg,a bed with a headboard. | a box with 2 parcels sticking out the top,a bed with headboard | a box with 2 parcels sticking out the top,False,0.8004303574562073,0.8027051687240601,0.15870939195156097,0.15202951431274414,0.2874731421470642,0.2938053607940674,0.7533852458000183,0.7531607747077942,0.0,1.0,0.0,0.0,-0.002274811267852783,0.0066798776388168335,-0.006332218647003174
Aqtpdb3MK2aYN9P3k-page8-158-page4-93,page8-158.svg,page4-93.svg,a big capital m. | a large h but with pointed feet,a big m | a big h,True,0.815243661403656,0.9156376719474792,0.2696807384490967,0.6558430194854736,0.21813568472862244,0.6071731448173523,0.8064938187599182,0.9049261212348938,0.0,1.0,0.0,0.0,-0.10039401054382324,-0.38616228103637695,-0.38903746008872986
Aqtpdb3MK2aYN9P3k-page4-118-page4-118,page4-118.svg,page4-118.svg,a pedestal with a triangle hovering above | a fire hydrant.,a pedestal with triangle over it | table with triangle at to,False,0.8053820729255676,0.8496571779251099,0.298379510641098,0.49305111169815063,0.13033293187618256,0.4551002085208893,0.7702991962432861,0.8612457513809204,0.0,0.0,1.0,-1.0,-0.044275104999542236,-0.1946716010570526,-0.3247672766447067
Aqtpdb3MK2aYN9P3k-page4-47-page4-11,page4-47.svg,page4-11.svg,someone kneeling facing left with something in his hand | someone graduating with a cap and gown on,someone kneeling feet out behind hands up holding a book or something | someone huddled together with head down,True,0.8025925755500793,0.8458455204963684,0.18211044371128082,0.17882879078388214,0.24943138659000397,0.46257299184799194,0.7699075937271118,0.8007619976997375,0.0,1.0,0.0,0.0,-0.04325294494628906,0.0032816529273986816,-0.21314160525798798
Aqtpdb3MK2aYN9P3k-page2-54-page1-76,page2-54.svg,page1-76.svg,a book | a flat table structure with 4 pointed feet/legs,hanging shelf on wall | i table with short feet 4 pointed ones,False,0.7969675064086914,0.7811250686645508,0.02317611500620842,0.18702882528305054,0.15981091558933258,0.20427563786506653,0.775486171245575,0.776057779788971,1.0,0.0,0.0,1.0,0.015842437744140625,-0.16385271027684212,-0.04446472227573395
WTDxTX72c7aqxSxqp-page4-96-page1-178,page4-96.svg,page1-178.svg,a faucet or spout | bird with mouth open,spout | a bird or pacman with an open mouth,False,0.8008092045783997,0.8013739585876465,0.1156870573759079,0.053908027708530426,0.23217004537582397,0.23504739999771118,0.778501570224762,0.7825791239738464,1.0,0.0,0.0,1.0,-0.0005647540092468262,0.06177902966737747,-0.002877354621887207
WTDxTX72c7aqxSxqp-page6-149-page5-71,page6-149.svg,page5-71.svg,dress | bird,a dress with 6 sharp edges an x | an eagle flying,True,0.8180069923400879,0.7660650014877319,0.08448382467031479,0.050544653087854385,0.21835072338581085,0.17630216479301453,0.8173797130584717,0.7572696805000305,0.0,1.0,0.0,0.0,0.05194199085235596,0.0339391715824604,0.042048558592796326
WTDxTX72c7aqxSxqp-page2-19-page4-110,page2-19.svg,page4-110.svg,"a bench with corners pointing up | brazier, looking a fire pit",bench with wings pointing up | a table but with 2 higher ends ontop of it,False,0.8238159418106079,0.8187088370323181,0.0837937742471695,0.29837560653686523,0.31887125968933105,0.2927272915840149,0.8023062348365784,0.7551929950714111,0.0,0.0,1.0,-1.0,0.005107104778289795,-0.21458183228969574,0.026143968105316162
WTDxTX72c7aqxSxqp-page3-37-page9-23,page3-37.svg,page9-23.svg,a chimney stack | time glass,chimney stack | an hourglass with sand going downwards,True,0.7734276652336121,0.784995436668396,0.08271434903144836,0.13166974484920502,0.1642729938030243,0.2774897813796997,0.7693501114845276,0.7718364000320435,0.0,1.0,0.0,0.0,-0.011567771434783936,-0.04895539581775665,-0.11321678757667542
WTDxTX72c7aqxSxqp-page7-34-page6-86,page7-34.svg,page6-86.svg,plane from the side | origami dog,a plane from the side with a big wing in the back | origami dog,False,0.7875416874885559,0.7730739116668701,0.14217032492160797,0.18328478932380676,0.1516665816307068,0.2051195502281189,0.7877728343009949,0.7957894206047058,0.0,0.0,1.0,-1.0,0.014467775821685791,-0.04111446440219879,-0.05345296859741211
WTDxTX72c7aqxSxqp-page7-8-page6-34,page7-8.svg,page6-34.svg,"plane from above, with a big wing in the back | something used to clean out drains",shovel but with an arrow upwards | arrows pointing up and down shovel,True,0.7412422895431519,0.9466082453727722,0.09833156317472458,0.8116480112075806,0.0433027446269989,0.8184561133384705,0.7413128018379211,0.9081088304519653,0.0,0.0,1.0,-1.0,-0.20536595582962036,-0.713316448032856,-0.7751533687114716
WTDxTX72c7aqxSxqp-page1-69-page1-69,page1-69.svg,page1-69.svg,lamp | chef's hat on stand,lamp | chef's hat on stand,True,0.8090461492538452,0.8090461492538452,0.26241564750671387,0.26241564750671387,0.2320116013288498,0.2320116013288498,0.7901132106781006,0.7901280522346497,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WTDxTX72c7aqxSxqp-page3-85-page9-38,page3-85.svg,page9-38.svg,wrench | crooked drainpipe,a wrench with a triangle a bit below the upper part | a broken wrench/cross,True,0.8262410759925842,0.8964014649391174,0.3808828592300415,0.6784022450447083,0.3230283558368683,0.5984539985656738,0.8262051343917847,0.8359572291374207,0.0,0.0,1.0,-1.0,-0.0701603889465332,-0.29751938581466675,-0.27542564272880554
WTDxTX72c7aqxSxqp-page5-134-page3-8,page5-134.svg,page3-8.svg,a pennant or banner | a bra,table with 3 things | a mustache that has two pointy edges facing downards,False,0.8103535771369934,0.7518770694732666,0.2096598744392395,0.11894950270652771,0.27530619502067566,0.05204897001385689,0.7607094645500183,0.7622815370559692,0.0,1.0,0.0,0.0,0.05847650766372681,0.09071037173271179,0.22325722500681877
WTDxTX72c7aqxSxqp-page2-159-page7-32,page2-159.svg,page7-32.svg,a spade or shovel | shovel,shovel or spade | a big shovel facing downwards,False,0.9238375425338745,0.8810890316963196,0.833747386932373,0.5586994290351868,0.7870152592658997,0.5932863354682922,0.9420039057731628,0.8729832768440247,1.0,0.0,0.0,1.0,0.04274851083755493,0.2750479578971863,0.19372892379760742
gkyryXHaobauRizin-page7-34-page6-86,page7-34.svg,page6-86.svg,a seal laying down and pointing to the left. | 3 legged animal,a seal laying down. | animal with three legs,True,0.7909079194068909,0.8042019605636597,0.17846305668354034,0.19895900785923004,0.16140535473823547,0.14700841903686523,0.7241122126579285,0.7729062438011169,0.0,1.0,0.0,0.0,-0.013294041156768799,-0.020495951175689697,0.01439693570137024
gkyryXHaobauRizin-page7-201-page6-50,page7-201.svg,page6-50.svg,sideways mountains | a pine tree,sharp edges on wall | jagged pine cone,False,0.7979298233985901,0.8484852910041809,0.13402624428272247,0.2614554166793823,0.17903029918670654,0.28862860798835754,0.8072618246078491,0.8404585719108582,0.0,1.0,0.0,0.0,-0.05055546760559082,-0.12742917239665985,-0.109598308801651
gkyryXHaobauRizin-page5-184-page5-184,page5-184.svg,page5-184.svg,2 diamonds stacked on top of each other with a triamgle | two squares,2 diamonds with a triangle in the bottom one. | diamondsssssssssssssssssssssssssssssssss,True,0.8085525035858154,0.8609426021575928,0.17627470195293427,0.594846248626709,0.3859451413154602,0.5998862981796265,0.7582968473434448,0.8566059470176697,1.0,0.0,0.0,1.0,-0.052390098571777344,-0.4185715466737747,-0.21394115686416626
gkyryXHaobauRizin-page8-166-page7-103,page8-166.svg,page7-103.svg,"f shape | the letter ""f""",f | f,False,0.8655845522880554,0.9999992251396179,0.7091659307479858,1.0,0.6180893182754517,1.0,0.8533724546432495,1.0000001192092896,0.0,0.0,1.0,-1.0,-0.1344146728515625,-0.29083406925201416,-0.38191068172454834
gkyryXHaobauRizin-page1-6-page5-132,page1-6.svg,page5-132.svg,arrow pointing up | a mermaid's tail.,arrown pointing up | the end of a mermaid's tail.,True,0.7779234051704407,0.7776463627815247,0.05174265801906586,0.023933622986078262,0.2608582675457001,0.22280463576316833,0.7995956540107727,0.7516940236091614,0.0,2.0,0.0,0.0,0.0002770423889160156,0.027809035032987595,0.03805363178253174
gkyryXHaobauRizin-page6-181-page6-173,page6-181.svg,page6-173.svg,a man walking with his head pointing down. | perosn bent forward,man bent over | man bent,False,0.8334611058235168,0.9355921745300293,0.05016055330634117,0.4478636085987091,0.1616543084383011,0.9357271790504456,0.8366965055465698,0.9337297677993774,0.0,0.0,1.0,-1.0,-0.10213106870651245,-0.39770305529236794,-0.7740728706121445
gkyryXHaobauRizin-page8-234-page4-247,page8-234.svg,page4-247.svg,a lion | chair,a tiger standing | chair,True,0.7951045036315918,0.7991400361061096,0.03829971328377724,0.068174347281456,0.3053094744682312,0.10815732181072235,0.8453492522239685,0.789264976978302,0.0,1.0,0.0,0.0,-0.004035532474517822,-0.029874633997678757,0.19715215265750885
gkyryXHaobauRizin-page8-215-page3-43,page8-215.svg,page3-43.svg,s shape | a question mark with no dot.,s | a question mark with no dot.,False,0.7865847945213318,0.7932621836662292,0.28266653418540955,0.2557598054409027,0.26463979482650757,0.17615294456481934,0.7819341421127319,0.7802000641822815,1.0,0.0,0.0,1.0,-0.006677389144897461,0.026906728744506836,0.08848685026168823
