Unnamed: 0,player_id,is_same_thread,phase2_text,phase2_image,phase3_text,phase3_image,phase2_thread,phase3_thread,image_sim,text_sim
937,211,False,funnel,page9-27.svg,an axe where the blade has been a bit squished. the blade is pointing to the left,page2-172.svg,"['page1-66.svg', 'page7-241.svg', 'page9-27.svg']","['page2-172.svg', 'page4-203.svg', 'page3-44.svg']",0.0578133910894393,0.774816632270813
938,211,True,thin person,page5-229.svg,a giraffe with a long neck that is pointing to the left,page6-155.svg,"['page5-209.svg', 'page6-155.svg', 'page5-229.svg']","['page5-209.svg', 'page6-155.svg', 'page5-229.svg']",0.4563482701778412,0.77556973695755
939,211,False,thin person,page5-229.svg,a chalice of drinking goblet,page7-241.svg,"['page5-209.svg', 'page6-155.svg', 'page5-229.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",-0.150430366396904,0.7715020179748535
940,211,True,knife,page4-156.svg,kind of a butter knife with the blade pointing to the left,page3-66.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.7690582275390625,0.8502416014671326
941,211,False,knife,page4-156.svg,a chalice of drinking goblet,page7-241.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",-0.0098046800121665,0.8021210432052612
942,211,True,rectangle with thing to the right,page5-28.svg,"a skyscraper that has been rotated 90 degrees counter-clockwise, with the top of the building pointing to the left",page3-40.svg,"['page3-40.svg', 'page2-156.svg', 'page5-28.svg']","['page3-40.svg', 'page2-156.svg', 'page5-28.svg']",0.6804357767105103,0.8025315999984741
943,211,False,rectangle with thing to the right,page5-28.svg,a chalice of drinking goblet,page7-241.svg,"['page3-40.svg', 'page2-156.svg', 'page5-28.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",0.1903706341981887,0.7749156355857849
944,85,True,thin person,page5-229.svg,dog standing on back legs,page5-209.svg,"['page5-209.svg', 'page6-155.svg', 'page5-229.svg']","['page5-209.svg', 'page6-155.svg', 'page5-229.svg']",0.4641523659229278,0.7681901454925537
945,85,False,thin person,page5-229.svg,funnel with extr triangle on bottom,page1-66.svg,"['page5-209.svg', 'page6-155.svg', 'page5-229.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",-0.0910563692450523,0.7569721937179565
946,85,True,rectangle with right thin bit,page5-28.svg,space rocket pointing to right,page2-156.svg,"['page3-40.svg', 'page2-156.svg', 'page5-28.svg']","['page3-40.svg', 'page2-156.svg', 'page5-28.svg']",0.5181573033332825,0.7679142355918884
947,85,False,rectangle with right thin bit,page5-28.svg,axe,page4-203.svg,"['page3-40.svg', 'page2-156.svg', 'page5-28.svg']","['page2-172.svg', 'page4-203.svg', 'page3-44.svg']",0.1746394336223602,0.74568110704422
948,85,True,axe,page3-44.svg,axe,page4-203.svg,"['page2-172.svg', 'page4-203.svg', 'page3-44.svg']","['page2-172.svg', 'page4-203.svg', 'page3-44.svg']",0.4843377768993377,1.0
949,85,False,axe,page3-44.svg,knife,page6-121.svg,"['page2-172.svg', 'page4-203.svg', 'page3-44.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.1961868405342102,0.83439701795578
950,85,True,knife,page4-156.svg,knife,page6-121.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.6709780693054199,0.9999986290931702
951,85,False,knife,page4-156.svg,space rocket pointing to right,page2-156.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page3-40.svg', 'page2-156.svg', 'page5-28.svg']",0.1278659403324127,0.7766602635383606
952,85,True,funnel,page9-27.svg,funnel with extr triangle on bottom,page1-66.svg,"['page1-66.svg', 'page7-241.svg', 'page9-27.svg']","['page1-66.svg', 'page7-241.svg', 'page9-27.svg']",0.5108299851417542,0.8892040252685547
953,85,False,funnel,page9-27.svg,knife,page6-121.svg,"['page1-66.svg', 'page7-241.svg', 'page9-27.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",-0.0038507159333676,0.8396276235580444
954,51,True,man walking to right,page3-207.svg,man stepping up,page4-89.svg,"['page4-16.svg', 'page4-89.svg', 'page3-207.svg']","['page4-16.svg', 'page4-89.svg', 'page3-207.svg']",0.671675443649292,0.8473828434944153
955,51,False,man walking to right,page3-207.svg,a post box with an open door,page7-165.svg,"['page4-16.svg', 'page4-89.svg', 'page3-207.svg']","['page7-165.svg', 'page9-11.svg', 'page2-85.svg']",0.0322200730443,0.7902547717094421
956,51,True,i meant left weird shape with diamond square,page2-85.svg,a post box with an open door,page7-165.svg,"['page7-165.svg', 'page9-11.svg', 'page2-85.svg']","['page7-165.svg', 'page9-11.svg', 'page2-85.svg']",0.4719144999980926,0.7697661519050598
957,51,False,i meant left weird shape with diamond square,page2-85.svg,man stepping up,page4-89.svg,"['page7-165.svg', 'page9-11.svg', 'page2-85.svg']","['page4-16.svg', 'page4-89.svg', 'page3-207.svg']",-0.0576135963201522,0.7381542921066284
958,51,True,a butterfly,page4-180.svg,two arms crossed with no hands,page3-180.svg,"['page3-180.svg', 'page6-149.svg', 'page4-180.svg']","['page3-180.svg', 'page6-149.svg', 'page4-180.svg']",0.5848737359046936,0.7965202331542969
959,51,False,a butterfly,page4-180.svg,man stepping up,page4-89.svg,"['page3-180.svg', 'page6-149.svg', 'page4-180.svg']","['page4-16.svg', 'page4-89.svg', 'page3-207.svg']",-0.1372871696949005,0.7765753865242004
960,51,True,man with cup,page2-143.svg,mother holding baby,page5-178.svg,"['page6-177.svg', 'page5-178.svg', 'page2-143.svg']","['page6-177.svg', 'page5-178.svg', 'page2-143.svg']",0.665454626083374,0.8155729174613953
961,51,False,man with cup,page2-143.svg,rocket ship with triangle at bottom,page3-32.svg,"['page6-177.svg', 'page5-178.svg', 'page2-143.svg']","['page3-32.svg', 'page3-32.svg', 'page3-32.svg']",0.2254838347434997,0.7769777178764343
962,51,True,rocket ship and triangle at bottom,page3-32.svg,rocket ship with triangle at bottom,page3-32.svg,"['page3-32.svg', 'page3-32.svg', 'page3-32.svg']","['page3-32.svg', 'page3-32.svg', 'page3-32.svg']",1.0,0.9859208464622498
963,51,False,rocket ship and triangle at bottom,page3-32.svg,man stepping up,page4-89.svg,"['page3-32.svg', 'page3-32.svg', 'page3-32.svg']","['page4-16.svg', 'page4-89.svg', 'page3-207.svg']",-0.1364724040031433,0.7406622767448425
964,298,True,butterfly,page4-180.svg,a suit with sharp edges,page6-149.svg,"['page3-180.svg', 'page6-149.svg', 'page4-180.svg']","['page3-180.svg', 'page6-149.svg', 'page4-180.svg']",0.5632761716842651,0.7846330404281616
965,298,False,butterfly,page4-180.svg,rocket ship sat on a triangle,page3-32.svg,"['page3-180.svg', 'page6-149.svg', 'page4-180.svg']","['page3-32.svg', 'page3-32.svg', 'page3-32.svg']",0.258746474981308,0.7812762260437012
966,298,True,rocket ship. triangle at the bottom,page3-32.svg,rocket ship sat on a triangle,page3-32.svg,"['page3-32.svg', 'page3-32.svg', 'page3-32.svg']","['page3-32.svg', 'page3-32.svg', 'page3-32.svg']",1.0,0.9583730101585388
967,298,False,rocket ship. triangle at the bottom,page3-32.svg,a suit with sharp edges,page6-149.svg,"['page3-32.svg', 'page3-32.svg', 'page3-32.svg']","['page3-180.svg', 'page6-149.svg', 'page4-180.svg']",0.2427572160959243,0.7780716419219971
968,298,True,shape with a white square in the centre,page2-85.svg,circular-ish shape with a white rectangle in the middle,page9-11.svg,"['page7-165.svg', 'page9-11.svg', 'page2-85.svg']","['page7-165.svg', 'page9-11.svg', 'page2-85.svg']",0.4353747963905334,0.9325441122055054
969,298,False,shape with a white square in the centre,page2-85.svg,man walking to the left,page4-16.svg,"['page7-165.svg', 'page9-11.svg', 'page2-85.svg']","['page4-16.svg', 'page4-89.svg', 'page3-207.svg']",-0.011538166552782,0.770338773727417
970,298,True,man holding a cup,page2-143.svg,man stood upright possible holding a cup,page6-177.svg,"['page6-177.svg', 'page5-178.svg', 'page2-143.svg']","['page6-177.svg', 'page5-178.svg', 'page2-143.svg']",0.6841850876808167,0.9420980215072632
971,298,False,man holding a cup,page2-143.svg,circular-ish shape with a white rectangle in the middle,page9-11.svg,"['page6-177.svg', 'page5-178.svg', 'page2-143.svg']","['page7-165.svg', 'page9-11.svg', 'page2-85.svg']",-0.0244171824306249,0.7882076501846313
972,298,True,man walking to the left,page3-207.svg,man walking to the left,page4-16.svg,"['page4-16.svg', 'page4-89.svg', 'page3-207.svg']","['page4-16.svg', 'page4-89.svg', 'page3-207.svg']",0.7851441502571106,0.9999988675117492
973,298,False,man walking to the left,page3-207.svg,a suit with sharp edges,page6-149.svg,"['page4-16.svg', 'page4-89.svg', 'page3-207.svg']","['page3-180.svg', 'page6-149.svg', 'page4-180.svg']",-0.168134793639183,0.779754102230072
974,91,True,2 triangles facing inward again,page2-16.svg,"a candle holder, symmetric",page5-33.svg,"['page4-148.svg', 'page5-33.svg', 'page2-16.svg']","['page4-148.svg', 'page5-33.svg', 'page2-16.svg']",0.5089969038963318,0.7905834317207336
975,91,False,2 triangles facing inward again,page2-16.svg,a long neck animal drinking to the right,page5-128.svg,"['page4-148.svg', 'page5-33.svg', 'page2-16.svg']","['page1-162.svg', 'page5-128.svg', 'page6-168.svg']",-0.1679864525794983,0.7593672275543213
976,91,True,t-shirt,page4-169.svg,a flat table with and arrow pointing up in the middle,page5-162.svg,"['page5-162.svg', 'page6-114.svg', 'page4-169.svg']","['page5-162.svg', 'page6-114.svg', 'page4-169.svg']",0.3801548779010772,0.7956715226173401
977,91,False,t-shirt,page4-169.svg,a long neck animal drinking to the right,page5-128.svg,"['page5-162.svg', 'page6-114.svg', 'page4-169.svg']","['page1-162.svg', 'page5-128.svg', 'page6-168.svg']",0.0161963514983654,0.7894241809844971
978,91,True,"pryamid then box, again",page9-43.svg,a car facing left,page2-138.svg,"['page2-138.svg', 'page5-57.svg', 'page9-43.svg']","['page2-138.svg', 'page5-57.svg', 'page9-43.svg']",0.5965455174446106,0.7570111751556396
979,91,False,"pryamid then box, again",page9-43.svg,"a candle holder, symmetric",page5-33.svg,"['page2-138.svg', 'page5-57.svg', 'page9-43.svg']","['page4-148.svg', 'page5-33.svg', 'page2-16.svg']",-0.0820762887597084,0.7895550727844238
980,91,True,upside down pipe,page6-168.svg,a long neck animal drinking to the right,page5-128.svg,"['page1-162.svg', 'page5-128.svg', 'page6-168.svg']","['page1-162.svg', 'page5-128.svg', 'page6-168.svg']",0.576064944267273,0.7873070240020752
981,91,False,upside down pipe,page6-168.svg,a flat table with and arrow pointing up in the middle,page5-162.svg,"['page1-162.svg', 'page5-128.svg', 'page6-168.svg']","['page5-162.svg', 'page6-114.svg', 'page4-169.svg']",0.0906551107764244,0.8004893660545349
982,243,True,t-shirt,page4-169.svg,box with a w at the top,page6-114.svg,"['page5-162.svg', 'page6-114.svg', 'page4-169.svg']","['page5-162.svg', 'page6-114.svg', 'page4-169.svg']",0.3655303120613098,0.799692690372467
983,243,False,t-shirt,page4-169.svg,"pyramid, flat top, taller pyramid",page5-57.svg,"['page5-162.svg', 'page6-114.svg', 'page4-169.svg']","['page2-138.svg', 'page5-57.svg', 'page9-43.svg']",0.0115423928946256,0.7695148587226868
984,243,True,triangles pointing inwards,page2-16.svg,"smaller box on top of bigger box, flared out bottom",page4-148.svg,"['page4-148.svg', 'page5-33.svg', 'page2-16.svg']","['page4-148.svg', 'page5-33.svg', 'page2-16.svg']",0.5373733043670654,0.793037474155426
985,243,False,triangles pointing inwards,page2-16.svg,a pointy letter y,page5-106.svg,"['page4-148.svg', 'page5-33.svg', 'page2-16.svg']","['page5-106.svg', 'page4-192.svg', 'page-C.svg']",-0.1345805674791336,0.8167445659637451
986,243,True,pyramid then box,page9-43.svg,"pyramid, flat top, taller pyramid",page5-57.svg,"['page2-138.svg', 'page5-57.svg', 'page9-43.svg']","['page2-138.svg', 'page5-57.svg', 'page9-43.svg']",0.5655672550201416,0.8712297677993774
987,243,False,pyramid then box,page9-43.svg,a pointy letter y,page5-106.svg,"['page2-138.svg', 'page5-57.svg', 'page9-43.svg']","['page5-106.svg', 'page4-192.svg', 'page-C.svg']",-0.0840379670262336,0.792238175868988
988,243,True,diamond head man,page-C.svg,a pointy letter y,page5-106.svg,"['page5-106.svg', 'page4-192.svg', 'page-C.svg']","['page5-106.svg', 'page4-192.svg', 'page-C.svg']",0.3992749452590942,0.7578268051147461
989,243,False,diamond head man,page-C.svg,"smaller box on top of bigger box, flared out bottom",page4-148.svg,"['page5-106.svg', 'page4-192.svg', 'page-C.svg']","['page4-148.svg', 'page5-33.svg', 'page2-16.svg']",-0.0922313705086708,0.7355994582176208
990,243,True,upside down pipe,page6-168.svg,a backwards lower case letter r,page1-162.svg,"['page1-162.svg', 'page5-128.svg', 'page6-168.svg']","['page1-162.svg', 'page5-128.svg', 'page6-168.svg']",0.6554697155952454,0.7788965702056885
991,243,False,upside down pipe,page6-168.svg,"smaller box on top of bigger box, flared out bottom",page4-148.svg,"['page1-162.svg', 'page5-128.svg', 'page6-168.svg']","['page4-148.svg', 'page5-33.svg', 'page2-16.svg']",-0.2057188600301742,0.8093228936195374
992,88,True,vase with square cut out,page5-220.svg,little diaamon on bottom and bat on top,page2-21.svg,"['page3-193.svg', 'page2-21.svg', 'page5-220.svg']","['page3-193.svg', 'page2-21.svg', 'page5-220.svg']",0.3629929721355438,0.7946020364761353
993,88,False,vase with square cut out,page5-220.svg,facing right e shaped,page7-245.svg,"['page3-193.svg', 'page2-21.svg', 'page5-220.svg']","['page8-169.svg', 'page7-245.svg', 'page7-97.svg']",0.1976984590291977,0.7903413772583008
994,88,True,mouth facing right,page7-97.svg,facing right e shaped,page7-245.svg,"['page8-169.svg', 'page7-245.svg', 'page7-97.svg']","['page8-169.svg', 'page7-245.svg', 'page7-97.svg']",0.4196322560310364,0.8870149850845337
995,88,False,mouth facing right,page7-97.svg,horse facing right extra leg,page5-84.svg,"['page8-169.svg', 'page7-245.svg', 'page7-97.svg']","['page5-84.svg', 'page9-32.svg', 'page5-86.svg']",-0.0536242946982383,0.8378109335899353
996,88,True,upward arrow on stand,page1-183.svg,arrow facing up on a stand,page1-79.svg,"['page1-79.svg', 'page9-31.svg', 'page1-183.svg']","['page1-79.svg', 'page9-31.svg', 'page1-183.svg']",0.7396518588066101,0.9269425272941588
997,88,False,upward arrow on stand,page1-183.svg,horse facing right extra leg,page5-84.svg,"['page1-79.svg', 'page9-31.svg', 'page1-183.svg']","['page5-84.svg', 'page9-32.svg', 'page5-86.svg']",-0.0967501029372215,0.7906398773193359
998,88,True,right facing horse,page5-86.svg,horse facing right extra leg,page5-84.svg,"['page5-84.svg', 'page9-32.svg', 'page5-86.svg']","['page5-84.svg', 'page9-32.svg', 'page5-86.svg']",0.7044152617454529,0.9026179909706116
999,88,False,right facing horse,page5-86.svg,little diaamon on bottom and bat on top,page2-21.svg,"['page5-84.svg', 'page9-32.svg', 'page5-86.svg']","['page3-193.svg', 'page2-21.svg', 'page5-220.svg']",0.057812251150608,0.7737231254577637
1000,88,True,dino square feet,page4-177.svg,large block bottom a thick l,page7-236.svg,"['page2-155.svg', 'page7-236.svg', 'page4-177.svg']","['page2-155.svg', 'page7-236.svg', 'page4-177.svg']",0.5053821206092834,0.7140612602233887
1001,88,False,dino square feet,page4-177.svg,horse facing right extra leg,page5-84.svg,"['page2-155.svg', 'page7-236.svg', 'page4-177.svg']","['page5-84.svg', 'page9-32.svg', 'page5-86.svg']",0.2291903793811798,0.7117365598678589
1002,124,True,mouth facing right,page7-97.svg,"letter ""c""",page8-169.svg,"['page8-169.svg', 'page7-245.svg', 'page7-97.svg']","['page8-169.svg', 'page7-245.svg', 'page7-97.svg']",0.4232399761676788,0.7763216495513916
1003,124,False,mouth facing right,page7-97.svg,dino on 2 blocks,page2-155.svg,"['page8-169.svg', 'page7-245.svg', 'page7-97.svg']","['page2-155.svg', 'page7-236.svg', 'page4-177.svg']",0.0514085218310356,0.7512308955192566
1004,124,True,arrow pointing up on a stand,page1-183.svg,birdhouse,page9-31.svg,"['page1-79.svg', 'page9-31.svg', 'page1-183.svg']","['page1-79.svg', 'page9-31.svg', 'page1-183.svg']",0.604124903678894,0.8013169765472412
1005,124,False,arrow pointing up on a stand,page1-183.svg,2 splayed legs with block and then diamond on top,page3-193.svg,"['page1-79.svg', 'page9-31.svg', 'page1-183.svg']","['page3-193.svg', 'page2-21.svg', 'page5-220.svg']",0.2775373756885528,0.799188494682312
1006,124,True,dino on 2 squares,page4-177.svg,dino on 2 blocks,page2-155.svg,"['page2-155.svg', 'page7-236.svg', 'page4-177.svg']","['page2-155.svg', 'page7-236.svg', 'page4-177.svg']",0.7788749933242798,0.9507583975791932
1007,124,False,dino on 2 squares,page4-177.svg,"letter ""c""",page8-169.svg,"['page2-155.svg', 'page7-236.svg', 'page4-177.svg']","['page8-169.svg', 'page7-245.svg', 'page7-97.svg']",0.0108132055029273,0.7640655636787415
1008,124,True,vase with cut out square,page5-220.svg,2 splayed legs with block and then diamond on top,page3-193.svg,"['page3-193.svg', 'page2-21.svg', 'page5-220.svg']","['page3-193.svg', 'page2-21.svg', 'page5-220.svg']",0.3687168955802917,0.8160185813903809
1009,124,False,vase with cut out square,page5-220.svg,dino on 2 blocks,page2-155.svg,"['page3-193.svg', 'page2-21.svg', 'page5-220.svg']","['page2-155.svg', 'page7-236.svg', 'page4-177.svg']",-0.0552317351102829,0.7731814980506897
1010,124,True,horse facing right,page5-86.svg,sausage dog facing right,page9-32.svg,"['page5-84.svg', 'page9-32.svg', 'page5-86.svg']","['page5-84.svg', 'page9-32.svg', 'page5-86.svg']",0.6894433498382568,0.8737163543701172
1011,124,False,horse facing right,page5-86.svg,"letter ""c""",page8-169.svg,"['page5-84.svg', 'page9-32.svg', 'page5-86.svg']","['page8-169.svg', 'page7-245.svg', 'page7-97.svg']",0.0908957719802856,0.7731764912605286
1012,96,True,mountain sitting on the pointy part of a triangle,page7-79.svg,a boat falling to the left. pointy edge facing left,page7-70.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",0.3731105327606201,0.8205358982086182
