key,pair0_image_sim,pair1_image_sim,gt,eq,lt,human_judgement,pair0_phase2_image,pair0_phase3_image,pair1_phase2_image,pair1_phase3_image,sim_diff
LXN26gLpkdPQju0u5yBf,0.321945458650589,0.7889203429222107,0,0,1,-1.0,page5-64.svg,page1-79.svg,page6-181.svg,page6-173.svg,-0.4669748842716217
LYCEmlccXRAd7xnDx6QD,0.0064396248199045,-0.0616923049092292,0,1,0,0.0,page4-247.svg,page8-8.svg,page7-122.svg,page1-95.svg,0.0681319297291337
Lb18YVDI5CqgU1D3Owbo,0.4405696392059326,0.0472908057272434,1,0,0,1.0,page5-182.svg,page7-247.svg,page5-59.svg,page3-3.svg,0.3932788334786892
LuPkfXAgMjbKmOsYCkaq,-0.0435023829340934,0.6847811341285706,0,0,1,-1.0,page2-129.svg,page5-178.svg,page8-235.svg,page7-34.svg,-0.7282835170626639
LwwtiSjn8ShczLHu4ALw,0.0072600124403834,0.3466709852218628,0,1,0,0.0,page7-86.svg,page7-40.svg,page7-191.svg,page4-214.svg,-0.3394109727814794
LxLRjQkiA0u1kq0pT51M,-0.0580269768834114,0.3466709852218628,0,0,1,-1.0,page4-20.svg,page3-54.svg,page7-191.svg,page4-214.svg,-0.4046979621052742
LyOJRert7LcsRpzMvIju,0.156313955783844,-0.0505931675434112,0,0,1,-1.0,page4-156.svg,page8-222.svg,page8-30.svg,page3-207.svg,0.2069071233272552
M1vojo0YYu1TAcnE5Oo2,0.7119881510734558,-0.0641797110438346,1,0,0,1.0,page2-54.svg,page1-76.svg,page2-20.svg,page7-73.svg,0.7761678621172904
M3Hg9PiIARV2AWpCagh3,0.3871804475784302,0.5109359622001648,1,0,0,1.0,page6-245.svg,page6-201.svg,page4-103.svg,page1-69.svg,-0.12375551462173462
M4Tb2Y1PdKiK0dZrMukT,0.657787561416626,0.4332033097743988,0,0,1,-1.0,page7-76.svg,page2-65.svg,page3-99.svg,page1-147.svg,0.22458425164222717
M4qjC7iR5vMVqxhbW76h,0.4433804750442505,-0.172975018620491,0,1,0,0.0,page8-216.svg,page8-8.svg,page6-99.svg,page5-33.svg,0.6163554936647415
M68kMmI0DXFFmwtfgzKs,1.0,0.2119220942258834,1,0,0,1.0,page7-247.svg,page7-247.svg,page7-251.svg,page1-178.svg,0.7880779057741166
M7Lv5PnJWtH3XfVwUBLc,0.1622240841388702,0.0320376195013523,0,1,0,0.0,page7-26.svg,page4-239.svg,page1-65.svg,page6-100.svg,0.1301864646375179
M81utF85AwVTprfDGstf,-0.1091794371604919,0.1090001612901687,0,1,0,0.0,page1-186.svg,page6-207.svg,page6-158.svg,page6-171.svg,-0.2181795984506606
MAnmRrRImYLWtry0vRDZ,0.0015526458155363,0.6134399175643921,0,0,1,-1.0,page4-194.svg,page1-125.svg,page8-147.svg,page8-153.svg,-0.6118872717488558
MAyraJKM1lle5J6L9keY,0.0421953611075878,0.7482473254203796,0,0,1,-1.0,page2-39.svg,page6-9.svg,page3-60.svg,page2-54.svg,-0.7060519643127918
MCrsTlel8woK2b1dOBnu,-0.2379109114408493,0.657787561416626,0,0,1,-1.0,page7-76.svg,page5-134.svg,page2-65.svg,page7-76.svg,-0.8956984728574753
MENvGb8z0K1gWwObQFQd,0.0496520772576332,-0.2090594172477722,1,0,0,1.0,page3-133.svg,page4-147.svg,page1-29.svg,page6-164.svg,0.25871149450540537
MEoTwq8uieLh7jAy8cIB,-0.0655958279967308,1.0,0,0,1,-1.0,page7-169.svg,page7-229.svg,page9-36.svg,page9-36.svg,-1.0655958279967308
MFntgJKdYMg13K2uqSYM,0.4196322560310364,-0.094188667833805,1,0,0,1.0,page7-97.svg,page7-245.svg,page1-82.svg,page6-50.svg,0.5138209238648414
MIiBXXnEbfnqvu6yIc8r,0.1886909455060959,-0.1537259072065353,0,1,0,0.0,page7-130.svg,page4-213.svg,page6-226.svg,page2-172.svg,0.3424168527126312
MJKEM06YpY4PGC76tx2a,-0.0910563692450523,0.4802374541759491,0,0,1,-1.0,page5-229.svg,page1-66.svg,page9-29.svg,page2-146.svg,-0.5712938234210014
MJRhnB5n2k71adH86rMN,-0.0889739245176315,0.1372719705104828,0,1,0,0.0,page5-174.svg,page1-69.svg,page2-131.svg,page7-35.svg,-0.2262458950281143
MLHkMokktfYIjGc83UvH,0.0474438779056072,0.6537543535232544,0,0,1,-1.0,page2-133.svg,page2-152.svg,page2-158.svg,page3-31.svg,-0.6063104756176472
MLz8PNWQzdIl16tITJja,0.0161963514983654,0.3731105327606201,0,0,1,-1.0,page4-169.svg,page5-128.svg,page7-79.svg,page7-70.svg,-0.3569141812622547
MOGpJBMIwt9s0bn64wPy,0.1929206103086471,0.611268937587738,0,0,1,-1.0,page7-252.svg,page7-88.svg,page6-122.svg,page5-248.svg,-0.41834832727909094
MOsRRKHMPtwaxk3Nj51k,0.4791189730167389,0.5142040252685547,0,0,1,-1.0,page1-159.svg,page5-36.svg,page9-17.svg,page7-103.svg,-0.035085052251815796
MPkxCC2WUEGzoR7duFOt,-0.0535395368933677,0.0645176470279693,0,1,0,0.0,page5-145.svg,page2-159.svg,page1-27.svg,page6-52.svg,-0.118057183921337
MQQ5dbLRj5BObtPeHUpN,0.0927394032478332,0.0084380693733692,0,1,0,0.0,page3-29.svg,page4-74.svg,page7-58.svg,page8-180.svg,0.084301333874464
MQUQ19xHUGTqknJjsUW8,-0.0390291400253772,0.5262187123298645,0,0,1,-1.0,page4-142.svg,page5-244.svg,page2-105.svg,page2-103.svg,-0.5652478523552417
MSnWTtGrR0VxBE9z1LWw,-0.1361960470676422,0.7480684518814087,0,0,1,-1.0,page3-56.svg,page8-244.svg,page6-155.svg,page6-164.svg,-0.8842644989490509
MZCy8pauaDUglmk86IwS,0.6069480776786804,0.5108299851417542,0,0,1,-1.0,page7-188.svg,page8-236.svg,page9-27.svg,page1-66.svg,0.09611809253692627
McUkpE8BVNYPwwbgKmFe,-0.0976882651448249,0.4081058204174042,0,0,1,-1.0,page5-123.svg,page4-103.svg,page5-188.svg,page7-14.svg,-0.505794085562229
Me0VZiKWbrvz6bOQmSJZ,-0.2933867275714874,0.4572996199131012,0,0,1,-1.0,page2-20.svg,page4-247.svg,page6-159.svg,page5-104.svg,-0.7506863474845886
MlAijU3NpyQbk9UnXgiK,-0.0879473909735679,0.4796136915683746,0,1,0,0.0,page6-173.svg,page3-23.svg,page4-97.svg,page1-178.svg,-0.5675610825419425
Mlu270nrLWHcnEHMyrDj,-0.0437934547662735,0.5594607591629028,0,0,1,-1.0,page5-57.svg,page7-88.svg,page7-154.svg,page1-10.svg,-0.6032542139291763
MmON9KNaTCxeEYauUem7,0.5885880589485168,-0.0666923224925994,1,0,0,1.0,page4-55.svg,page3-145.svg,page4-95.svg,page7-17.svg,0.6552803814411162
MnMdYWvhNhQQha4RIwZA,0.4002255797386169,0.03567636013031,0,1,0,0.0,page6-226.svg,page6-97.svg,page7-57.svg,page4-16.svg,0.3645492196083069
MoetVhgpVgvlZIZH6QBv,0.7389746904373169,-0.0323311872780323,1,0,0,1.0,page6-83.svg,page6-164.svg,page3-203.svg,page6-163.svg,0.7713058777153492
Ms5izy3S9EnP6zhzUhFz,0.5242788195610046,0.771430492401123,0,0,1,-1.0,page1-130.svg,page6-73.svg,page1-125.svg,page5-134.svg,-0.2471516728401184
MsJtmF2FjMoo5A0TWuII,0.3409869074821472,0.5655566453933716,1,0,0,1.0,page4-237.svg,page7-246.svg,page3-71.svg,page3-131.svg,-0.22456973791122437
Mve5I6EkeKGBuap6iYmt,-0.060782317072153,0.1285580396652221,0,0,1,-1.0,page6-135.svg,page6-86.svg,page5-80.svg,page3-188.svg,-0.18934035673737512
MzhX4Vmd2K2oneC4vM7W,0.2714775204658508,0.3583301305770874,0,1,0,0.0,page3-53.svg,page8-184.svg,page6-198.svg,page1-5.svg,-0.08685261011123663
N1QBRxsZnK8GMeAzpHxO,0.0915521457791328,0.2639608085155487,0,1,0,0.0,page3-128.svg,page3-188.svg,page7-246.svg,page1-90.svg,-0.17240866273641592
N53K1bYJJEhGgoCoQoBW,0.5058064460754395,0.4090783894062042,1,0,0,1.0,page2-20.svg,page7-10.svg,page4-150.svg,page1-69.svg,0.09672805666923523
N5OqsiMVl13RqLw6SV8w,-0.1065657511353492,0.5960087180137634,0,0,1,-1.0,page8-152.svg,page2-170.svg,page6-38.svg,page7-229.svg,-0.7025744691491126
N5n0Dt3pFLrfIivth0ge,0.5009607672691345,0.0464264079928398,1,0,0,1.0,page8-43.svg,page7-198.svg,page5-71.svg,page4-79.svg,0.4545343592762947
N7Nhwm1AAt14iNYytgzD,-0.031747780740261,-0.0874823257327079,0,0,1,-1.0,page3-60.svg,page7-41.svg,page5-85.svg,page-D.svg,0.05573454499244689
N83ezEkyahFpVWnEGnc2,0.5527915954589844,0.6847811341285706,0,0,1,-1.0,page8-2.svg,page8-63.svg,page8-235.svg,page7-34.svg,-0.13198953866958618
N8DzxT82AjfcgHcoxBJH,-0.0630571246147155,0.3886250555515289,0,1,0,0.0,page4-3.svg,page7-185.svg,page7-36.svg,page8-184.svg,-0.4516821801662444
N8MvfP1tU31m77QbtpIa,0.0058521563187241,0.0129400519654154,1,0,0,1.0,page3-198.svg,page4-157.svg,page8-249.svg,page7-17.svg,-0.0070878956466913
NAIXM73p2iejx8ujxiRN,0.0665811821818351,-0.0114528117701411,0,0,1,-1.0,page1-116.svg,page3-8.svg,page7-166.svg,page3-198.svg,0.0780339939519762
NAQYBGTJY4R3lid8T39A,0.6053056120872498,-0.1525192856788635,1,0,0,1.0,page7-47.svg,page7-5.svg,page3-20.svg,page8-16.svg,0.7578248977661133
NDEPgIIYefKdTg4zI47a,-0.0923982262611389,0.3437552750110626,0,0,1,-1.0,page8-249.svg,page5-44.svg,page9-34.svg,page6-52.svg,-0.43615350127220154
NESxkrljlTK8MWr5Fs4w,0.127253457903862,0.0192112009972333,1,0,0,1.0,page2-19.svg,page8-39.svg,page4-5.svg,page1-10.svg,0.10804225690662869
NEu8S4XPXMy4oxKn2aj8,0.6887171864509583,0.0074957208707928,1,0,0,1.0,page5-58.svg,page5-57.svg,page1-105.svg,page1-79.svg,0.6812214655801655
NKX6Df05C33LYwOejMGb,0.3386389315128326,1.0,1,0,0,1.0,page6-92.svg,page6-164.svg,page1-33.svg,page1-33.svg,-0.6613610684871674
NKahMgKkW8DAHJFYxXwt,-0.0183518659323453,0.4232399761676788,1,0,0,1.0,page7-149.svg,page7-5.svg,page7-97.svg,page8-169.svg,-0.44159184210002406
NPMItTxI0980KPzDjEx9,0.6223198771476746,0.6559743285179138,0,0,1,-1.0,page1-66.svg,page1-69.svg,page3-198.svg,page-D.svg,-0.03365445137023926
NWCZACcoOtbiBbw88cnF,0.7123340964317322,0.5449907779693604,0,0,1,-1.0,page4-247.svg,page9-32.svg,page5-213.svg,page8-152.svg,0.16734331846237183
NWXBmA2DhlxA9DBm1Usv,0.3466709852218628,0.0843654498457908,0,1,0,0.0,page7-191.svg,page4-214.svg,page1-90.svg,page4-150.svg,0.262305535376072
NWtJ6PxB9Hk1Yzjt3eJr,0.4774896204471588,0.5420284867286682,1,0,0,1.0,page6-13.svg,page3-24.svg,page6-52.svg,page6-117.svg,-0.0645388662815094
NWuk1mir1jXJxyLL6PTu,-0.0298384949564933,0.1016036868095398,0,0,1,-1.0,page2-40.svg,page2-170.svg,page6-111.svg,page6-24.svg,-0.1314421817660331
NgrVPJJImbxCq9WBbQkf,0.015997027978301,-0.1222912818193435,0,1,0,0.0,page3-99.svg,page-K.svg,page5-182.svg,page2-157.svg,0.1382883097976445
NlecPok8ssuj3lmJiH1Y,-0.1600236445665359,-0.0517591498792171,1,0,0,1.0,page7-216.svg,page4-177.svg,page2-100.svg,page6-21.svg,-0.1082644946873188
NoNa7Qu1MuFzcDXFaIpk,0.7666731476783752,0.5728240013122559,1,0,0,1.0,page5-122.svg,page1-148.svg,page5-0.svg,page1-151.svg,0.19384914636611938
NrLiVpROur1ifM9ZZhqm,0.3466709852218628,0.7482473254203796,0,0,1,-1.0,page7-191.svg,page4-214.svg,page3-60.svg,page2-54.svg,-0.40157634019851685
NvKtg9YUXhY1ypggEDGB,0.5483041405677795,0.4580491483211517,1,0,0,1.0,page3-163.svg,page6-181.svg,page5-101.svg,page6-50.svg,0.09025499224662786
NvOSG03BY1Ceb2txYrS7,-0.0607995800673961,0.4658708870410919,1,0,0,1.0,page5-232.svg,page3-191.svg,page8-20.svg,page6-121.svg,-0.526670467108488
Nvq4U5cNrrvzADB9JZuf,0.6438505053520203,-0.0499281957745552,1,0,0,1.0,page7-126.svg,page8-18.svg,page2-40.svg,page1-175.svg,0.6937787011265755
NwZjValIYIlJ1zvEcKzO,0.0845001563429832,0.1179637610912323,1,0,0,1.0,page7-58.svg,page5-89.svg,page2-64.svg,page4-92.svg,-0.033463604748249096
NyjbcX9x4d3HjCs7PXwc,0.7227734327316284,0.2697741389274597,1,0,0,1.0,page5-87.svg,page6-83.svg,page8-240.svg,page7-88.svg,0.4529992938041687
NzSfqBIPNHina5yA5ddM,0.3448639214038849,0.2224245369434356,1,0,0,1.0,page1-148.svg,page4-142.svg,page4-165.svg,page7-177.svg,0.12243938446044927
O1cAM15GpVxA6b3cul6q,0.0261120647192001,0.0094104334712028,1,0,0,1.0,page7-126.svg,page5-40.svg,page2-166.svg,page7-103.svg,0.016701631247997298
O2nqILCaH5cVqQK5X8Ln,0.4343647956848144,0.657787561416626,0,0,1,-1.0,page6-80.svg,page5-123.svg,page2-65.svg,page7-76.svg,-0.22342276573181158
O4vh0yZkMbUCIeowvRGl,0.513934850692749,0.6657730340957642,0,0,1,-1.0,page7-101.svg,page5-71.svg,page8-235.svg,page6-86.svg,-0.15183818340301514
O5KDLNhhVj6fbT5jqMLO,-0.0156039856374263,0.2642227113246918,0,0,1,-1.0,page1-73.svg,page4-212.svg,page5-102.svg,page1-25.svg,-0.2798266969621181
O5PG92zDV5AQzuyqAoK3,0.0101362373679876,0.480631023645401,0,0,1,-1.0,page3-59.svg,page4-16.svg,page4-16.svg,page5-174.svg,-0.4704947862774134
O5Wtsw0cxgOqIAivYZVu,0.677067756652832,-0.0418518632650375,1,0,0,1.0,page5-244.svg,page5-207.svg,page4-92.svg,page4-11.svg,0.7189196199178696
O6YOoAltrEqrI6hGNTD9,0.4899147748947143,0.4431218802928924,1,0,0,1.0,page2-152.svg,page4-30.svg,page7-169.svg,page3-188.svg,0.0467928946018219
OC0juJeO1Z4wS7GvvMqy,0.2319306582212448,0.3553622364997864,0,1,0,0.0,page-F.svg,page6-179.svg,page7-17.svg,page9-13.svg,-0.12343157827854156
OCBtuYnX4Evs4lTKz1Kv,-0.0420666895806789,0.3579007983207702,0,0,1,-1.0,page2-101.svg,page3-124.svg,page6-162.svg,page7-241.svg,-0.3999674879014491
OE1cpq4DjpffuRqXBXmy,0.4121094942092895,-0.0896785482764244,1,0,0,1.0,page8-22.svg,page7-127.svg,page8-179.svg,page1-66.svg,0.5017880424857138
OH1IHcYOXvZhJuyMP94Z,-0.1375737935304641,-0.1033681631088256,0,0,1,-1.0,page7-191.svg,page6-179.svg,page5-43.svg,page8-58.svg,-0.03420563042163849
OIny8n4omJW7PdhFw4Ke,0.0064681060612201,0.0940566882491111,0,1,0,0.0,page2-155.svg,page6-239.svg,page1-73.svg,page8-182.svg,-0.087588582187891
OJTew2uLED3IXq9T4T0x,0.1025461256504058,0.6637969017028809,0,0,1,-1.0,page1-33.svg,page3-29.svg,page1-129.svg,page7-24.svg,-0.5612507760524751
ORGGOzy56FsZ9jLacjLz,0.0316931679844856,0.0276177730411291,0,1,0,0.0,page8-164.svg,page-D.svg,page4-97.svg,page-D.svg,0.0040753949433565
OTAk245Gg92EpFWY3EvT,0.4797885417938232,0.0372874699532985,0,0,1,-1.0,page5-38.svg,page2-90.svg,page2-48.svg,page6-234.svg,0.4425010718405247
OTefZYhnynofvDsoy52H,0.1163614615797996,0.5462185740470886,0,0,1,-1.0,page6-192.svg,page8-189.svg,page6-150.svg,page5-144.svg,-0.429857112467289
OZlrAm0mrkulo5MjiZOM,1.0,-0.0209359657019376,1,0,0,1.0,page3-170.svg,page3-170.svg,page3-24.svg,page5-99.svg,1.0209359657019377
Of4s5znqbUqfhfiyKiiB,0.4474806189537048,0.5932315587997437,1,0,1,,page4-140.svg,page6-13.svg,page7-126.svg,page8-236.svg,-0.14575093984603887
OfdFk53ayUU6Fyl3OC6B,0.6646162271499634,0.4077959358692169,1,0,0,1.0,page2-65.svg,page2-72.svg,page7-252.svg,page2-24.svg,0.25682029128074646
OgLoe4RX7YiUoU08CPUm,0.4288510978221893,0.6940577626228333,0,0,1,-1.0,page4-193.svg,page4-192.svg,page7-122.svg,page5-244.svg,-0.265206664800644
Oh3XI2L60RUiloa7C1ak,0.4400952160358429,-0.1047337353229522,1,0,0,1.0,page6-141.svg,page2-182.svg,page4-201.svg,page1-69.svg,0.544828951358795
OhvvxZESTLrn9JNvG8wp,1.0,-0.1250941902399063,1,0,0,1.0,page7-130.svg,page7-130.svg,page5-145.svg,page4-30.svg,1.1250941902399063
OmA4N6Y7Qlx4AELQtmoC,0.0346116721630096,-0.0197902135550975,1,0,0,1.0,page4-169.svg,page7-26.svg,page7-191.svg,page4-142.svg,0.0544018857181071
Ompxma6INRKp1oW8aWdO,0.0465991348028183,-0.1366274058818817,1,0,0,1.0,page6-123.svg,page6-205.svg,page7-132.svg,page5-40.svg,0.1832265406847
OoRWJ3by8KOzBudZdEPz,-0.0859571322798729,0.3362458050251007,0,1,0,0.0,page3-198.svg,page5-80.svg,page6-181.svg,page5-246.svg,-0.4222029373049736
OpTHZMCLe5qhjs5PGUk3,0.1293972879648208,0.2737184166908264,0,1,0,0.0,page6-92.svg,page6-181.svg,page7-137.svg,page7-125.svg,-0.1443211287260056
Orjy9pFPQCbpdZVJMane,-0.0583493784070014,-0.0438907854259014,1,0,0,1.0,page8-188.svg,page5-87.svg,page3-57.svg,page3-95.svg,-0.014458592981099999
OtXXrLDe6YwBIPPF9YcY,-0.1818974614143371,-0.2057188600301742,0,2,0,0.0,page1-56.svg,page1-125.svg,page6-168.svg,page4-148.svg,0.023821398615837097
OtZdWW2J1cWuX5z77iZF,-0.1535705626010894,0.0459699593484401,0,1,0,0.0,page2-166.svg,page5-81.svg,page7-13.svg,page3-33.svg,-0.19954052194952948
P25NL34oaWlPRnyi4w45,-0.0711836665868759,0.5478112697601318,0,1,0,0.0,page2-145.svg,page5-134.svg,page2-155.svg,page7-236.svg,-0.6189949363470078
P2z8Icdm80gNNgPQSqEa,0.1159854158759117,0.2642301619052887,0,0,1,-1.0,page2-131.svg,page1-148.svg,page8-235.svg,page6-168.svg,-0.14824474602937698
PEI5yjCFSRudEL8Lu5Qs,0.3487432897090912,0.4363781809806824,1,0,0,1.0,page6-198.svg,page7-85.svg,page3-23.svg,page6-216.svg,-0.08763489127159119
PGJJWIG9CrVucr9JDTsZ,0.429863691329956,0.5759666562080383,0,0,1,-1.0,page1-0.svg,page7-58.svg,page8-166.svg,page8-164.svg,-0.14610296487808233
PGVToex4NEQjSOYTr3ZF,-0.0169426314532756,0.3814444541931152,0,1,0,0.0,page3-198.svg,page8-240.svg,page7-191.svg,page4-157.svg,-0.3983870856463908
PJJB1fehuwSbJDW959ny,-0.0393711440265178,0.5655672550201416,0,0,1,-1.0,page4-202.svg,page3-207.svg,page9-43.svg,page5-57.svg,-0.6049383990466594
PJoPtC4487D5YWPQnMZJ,-0.0026469677686691,0.6378684043884277,0,0,1,-1.0,page2-20.svg,page4-147.svg,page6-135.svg,page2-19.svg,-0.6405153721570969
PQuoRZM2FXfZbr89vY8y,0.5219172239303589,-0.0775946974754333,1,0,0,1.0,page5-64.svg,page5-65.svg,page5-31.svg,page8-11.svg,0.5995119214057922
PRdWtgZtrW37Awhe6GYn,0.5467302799224854,0.6339114308357239,0,0,1,-1.0,page1-26.svg,page3-12.svg,page3-35.svg,page4-118.svg,-0.08718115091323853
PZrE4zoHdrzZhjE3Kr5n,0.013061236590147,0.0842905640602111,1,0,0,1.0,page5-145.svg,page5-102.svg,page6-155.svg,page6-202.svg,-0.0712293274700641
Pam2wKBt7XQwh5ECZb18,0.5704220533370972,0.1349101066589355,1,0,0,1.0,page6-27.svg,page7-216.svg,page2-138.svg,page6-179.svg,0.4355119466781617
Pe5btQ4OrzmVHcGnWaVb,-0.0959772318601608,0.6295663714408875,0,0,1,-1.0,page7-57.svg,page2-39.svg,page5-247.svg,page4-11.svg,-0.7255436033010483
PoARkxpxpOkbLbRdYOZp,0.5159763097763062,-0.0244171824306249,0,1,0,0.0,page3-95.svg,page5-60.svg,page2-143.svg,page9-11.svg,0.540393492206931
PojkZcH4Ei7uYtQ1QsI6,0.7482473254203796,0.0195037834346294,1,0,0,1.0,page2-54.svg,page3-60.svg,page1-25.svg,page6-179.svg,0.7287435419857502
PqjQxeGbBCUqPK11zMnt,0.7707220315933228,0.3719562292098999,1,0,0,1.0,page1-90.svg,page2-157.svg,page5-18.svg,page4-150.svg,0.39876580238342285
Pv1CdmUV8l24LM6FcTVf,0.4987019896507263,0.5413140058517456,1,0,0,1.0,page4-166.svg,page6-1.svg,page2-106.svg,page2-32.svg,-0.04261201620101929
Pw75DYK8yfPn1iRuPUeL,0.7280892729759216,0.5006772875785828,1,0,0,1.0,page4-97.svg,page4-96.svg,page1-0.svg,page6-142.svg,0.22741198539733887
Pyo4mL2fPbJCaq7nWasC,0.4745730757713318,0.0322200730443,1,0,0,1.0,page5-132.svg,page5-210.svg,page3-207.svg,page7-165.svg,0.44235300272703176
PyoyppH1AYKtlcoCe4kF,0.1052158698439598,0.0044925799593329,2,0,0,1.0,page7-22.svg,page6-177.svg,page6-143.svg,page7-76.svg,0.1007232898846269
Q5xqOqPe0wixnpD11WaY,1.0,0.7454250454902649,1,0,0,1.0,page-K.svg,page-K.svg,page3-60.svg,page1-76.svg,0.2545749545097351
QHTrpoHvZgSYyjNiD53H,1.0,0.3933693766593933,1,0,0,1.0,page1-27.svg,page1-27.svg,page3-57.svg,page3-168.svg,0.6066306233406067
QNyR1Xtm3wtk6ZE1z4kH,0.5113275647163391,0.0635323673486709,1,0,0,1.0,page8-181.svg,page7-103.svg,page7-130.svg,page1-51.svg,0.4477951973676682
QS5BbYLfrUHKfjLQrguO,0.6236425638198853,0.1593893617391586,1,0,0,1.0,page2-138.svg,page5-57.svg,page7-35.svg,page2-157.svg,0.4642532020807266
QUgIWLjK5rSJQxTk8vTW,-0.0799896940588951,0.0811345726251602,1,0,0,1.0,page5-105.svg,page1-125.svg,page4-197.svg,page4-140.svg,-0.1611242666840553
QXJ4AH3WLaTHnrlMNqqC,0.5478112697601318,0.0032544508576393,1,0,0,1.0,page2-155.svg,page7-236.svg,page5-187.svg,page3-199.svg,0.5445568189024925
QYrMNkKlTgqDEv7OqTwj,0.6126318573951721,0.4252964556217193,0,0,1,-1.0,page8-8.svg,page7-23.svg,page7-252.svg,page4-212.svg,0.18733540177345281
Qazfpve64HnKTarwBOsY,0.1069928705692291,-0.0129637140780687,0,0,1,-1.0,page4-92.svg,page6-160.svg,page7-252.svg,page6-23.svg,0.1199565846472978
Qb3fSAxJHbbViGEqDB30,-0.1747360229492187,-0.0646252036094665,0,1,0,0.0,page2-155.svg,page3-69.svg,page1-185.svg,page4-142.svg,-0.1101108193397522
QeKUenjJPYoHopi8lTkV,0.0148907108232378,0.3836750388145447,1,0,0,1.0,page1-69.svg,page6-231.svg,page7-17.svg,page2-166.svg,-0.3687843279913069
Qf4go056b0NyWt45QmmC,-0.0062951422296464,0.456487089395523,0,0,1,-1.0,page1-90.svg,page8-192.svg,page2-4.svg,page5-40.svg,-0.4627822316251694
QfNO5VqzGslhfmK80wYz,0.5693606734275818,0.7234447002410889,0,0,1,-1.0,page8-204.svg,page5-89.svg,page1-186.svg,page3-60.svg,-0.15408402681350708
QkUql5DgK1ATwVjGOoSR,0.0245489012449979,0.5478112697601318,0,0,1,-1.0,page2-32.svg,page1-33.svg,page2-155.svg,page7-236.svg,-0.523262368515134
Ql4hCn94rt9QijIB9HmQ,-0.070945531129837,0.3474637567996979,0,0,1,-1.0,page7-29.svg,page3-207.svg,page7-234.svg,page1-85.svg,-0.41840928792953486
QoqppLGcptTHvrfK8ovY,-0.1867439746856689,-0.0603331252932548,1,0,0,1.0,page2-24.svg,page1-49.svg,page6-155.svg,page3-198.svg,-0.1264108493924141
QqHGKG1EHSAuFwje76lT,0.0467886626720428,0.3779006898403168,1,0,0,1.0,page5-64.svg,page6-6.svg,page7-79.svg,page5-89.svg,-0.331112027168274
QqT3TKOFHDPiSZoL7VnY,-0.0379066988825798,0.3789400458335876,0,0,1,-1.0,page1-125.svg,page4-56.svg,page7-36.svg,page7-205.svg,-0.4168467447161674
Qsra5XKF8CjIUz9f2195,0.0343761071562767,1.0,0,0,1,-1.0,page2-65.svg,page6-97.svg,page7-52.svg,page7-52.svg,-0.9656238928437233
QtVhslE28sayX9jAqfxC,1.0,0.4659090340137481,1,0,0,1.0,page7-79.svg,page7-79.svg,page8-180.svg,page8-8.svg,0.5340909659862518
Qv8ya5Oh6ENyaIRPZeas,-0.0825946554541587,0.4886700212955475,0,0,1,-1.0,page1-97.svg,page6-75.svg,page7-30.svg,page7-88.svg,-0.5712646767497062
QwvnkziPHvUexxufLDHs,0.3532750904560089,0.7087986469268799,0,0,1,-1.0,page7-109.svg,page7-133.svg,page3-47.svg,page7-58.svg,-0.35552355647087097
QyiwZnbRQqbR9K4sbjwo,1.0,0.7185074687004089,1,0,0,1.0,page5-174.svg,page5-174.svg,page3-56.svg,page4-239.svg,0.28149253129959106
QyqCHVQHBfzszddSsOAx,0.0658776387572288,0.7389746904373169,0,0,1,-1.0,page2-26.svg,page5-57.svg,page6-83.svg,page6-164.svg,-0.673097051680088
QyzlRCubIo7eIHHfrbpe,0.3992749452590942,0.4313619434833526,0,0,1,-1.0,page-C.svg,page5-106.svg,page6-218.svg,page5-65.svg,-0.03208699822425842
QzLu1Qj5VxlYvK7VRVmz,0.0901887416839599,0.0155961932614445,0,1,0,0.0,page5-71.svg,page9-36.svg,page4-118.svg,page4-5.svg,0.0745925484225154
R1Q86QwLT4U7Bn3sW9Lh,0.3731105327606201,-0.0666940808296203,1,0,0,1.0,page7-79.svg,page7-70.svg,page6-72.svg,page7-23.svg,0.4398046135902404
R6MrH9dsekAtISpeTv2X,0.3655303120613098,1.0,1,0,0,1.0,page4-169.svg,page6-114.svg,page8-236.svg,page8-236.svg,-0.6344696879386902
REseszhMBchXlMGGJaR7,0.7932477593421936,-0.004616386257112,1,0,0,1.0,page6-155.svg,page6-83.svg,page4-16.svg,page4-96.svg,0.7978641455993056
RNC9CJstY7e7Ur9BelSN,-0.1031867116689682,-0.1199547201395034,0,1,0,0.0,page2-15.svg,page8-16.svg,page5-74.svg,page4-16.svg,0.016768008470535195
RTSlhIl2Gkx8xusNo9V9,-0.0728311613202095,0.0228145960718393,0,1,0,0.0,page3-123.svg,page4-16.svg,page7-249.svg,page3-70.svg,-0.09564575739204881
RU1SOrNjkmMd6mImvxde,0.5057437419891357,-0.1671344488859176,0,0,1,-1.0,page5-198.svg,page3-121.svg,page6-43.svg,page3-207.svg,0.6728781908750534
RWORuUAREBVdha03LqY2,-0.0338756516575813,0.3687168955802917,0,0,1,-1.0,page6-168.svg,page3-207.svg,page3-193.svg,page5-220.svg,-0.40259254723787297
RXOQOfXSnoHfVkcu4SOC,0.8656717538833618,1.0,0,0,1,-1.0,page4-92.svg,page5-81.svg,page5-99.svg,page5-99.svg,-0.13432824611663818
RYrx52bI2YTedMCKNeKe,0.0723795369267463,0.2427572160959243,0,0,1,-1.0,page6-99.svg,page5-80.svg,page3-32.svg,page6-149.svg,-0.170377679169178
