,block,snd_value,snd_class,sec_until_click,correct,controlled,response,game_id,speaker_desc,speaker_len,listener_desc,listener_len,total_len,chat_len,target
448,1,0.875925925925926,high,13,True,False,page5-58.svg,DtndyxmGGcbnYbsno,"['looks like a knife three forks', 'or saw blade']",9,[''],1,10,3,page5-58.svg
449,2,0.738888888888889,low,3,True,True,page3-207.svg,9WTAEtQ6noc25PC8s,['the person that has its leg all the way up 1 leg'],12,[''],1,13,2,page3-207.svg
450,0,0.875925925925926,high,3,True,False,page5-58.svg,HvirHRMAT4tsSydCz,['It looks like a mountain scape with a lake next to it'],12,[''],1,13,2,page5-58.svg
451,1,0.733333333333333,low,2,True,False,page7-35.svg,89FoCcbCznvLPYnaf,"['a boar', 'boat']",3,[''],1,4,3,page7-35.svg
452,2,0.622222222222222,low,1,True,False,page7-127.svg,HvirHRMAT4tsSydCz,"['bird flying right', 'left']",4,[''],1,5,3,page7-127.svg
453,0,0.883333333333333,high,4,True,False,page6-16.svg,4G3E28ZBsfpvKeq75,"['This looks like a long tie', 'or maybe a long lightbulb']",11,[''],1,12,3,page6-16.svg
454,2,0.666666666666667,low,5,True,False,page7-126.svg,N6BXBSAYYi6zYc2DW,['Dove with triangle head'],4,[''],1,5,2,page7-126.svg
455,2,0.957407407407407,high,5,True,False,page9-27.svg,RC9AkCbhNcvT76Wm9,['okay its the goblet above the small traingle'],8,[''],1,9,2,page9-27.svg
456,0,0.777777777777778,low,6,False,True,page4-201.svg,CntAjuZvvoGu7SPQY,['points left'],2,[''],1,3,2,page7-79.svg
457,1,0.977777777777778,high,5,True,False,page7-234.svg,XSQXte7Rd8L9hwyFc,['Boat with a square on top rotated to the left'],10,[''],1,11,2,page7-234.svg
458,1,0.922222222222222,high,4,True,False,page2-138.svg,eMo6TEfxyJ6wjC63Z,['the one I thought was mountain poking through clouds'],9,[''],1,10,2,page2-138.svg
459,2,0.751851851851852,low,13,True,True,page5-26.svg,y8xxpBGbhhSLNEqWm,['This is a stealth bomber going downward'],7,[''],1,8,2,page5-26.svg
460,1,0.992592592592593,high,8,True,False,page3-23.svg,rqACxDhvFcuybyxa8,['the largest structure with crossed legs'],6,[''],1,7,2,page3-23.svg
461,1,0.993518518518519,high,3,True,False,page5-63.svg,AJeR4M8XggMLd6gDT,['Its the pyramid with the rhom whatever again big pyramid on the right'],13,[''],1,14,2,page5-63.svg
462,0,0.633333333333333,low,1,True,True,page8-247.svg,AJeR4M8XggMLd6gDT,"['Alright so this is the one I thought it was', 'it looks like an animal with a triangle head']",19,[''],1,20,3,page8-247.svg
463,3,0.977777777777778,high,7,True,False,page7-26.svg,wwJwxrnDZQYWeJmMP,"['large collum with square on left side', 'right side']",9,[''],1,10,3,page7-26.svg
464,0,0.95,high,8,True,False,page7-169.svg,QuuR9NuW3SuwYAQvp,"['Hard one to describe', 'half is white and half is black']",11,[''],1,12,3,page7-169.svg
465,0,0.938888888888889,high,26,False,False,page3-99.svg,2ZnY22dPDKc2ByrNc,['This is a white diamond for a head below that a triangle then a black triangle then a white triangle then a black shape then the bottom shape is a white triangle'],32,[''],1,33,2,page-K.svg
466,1,0.977777777777778,high,3,True,False,page7-17.svg,eMo6TEfxyJ6wjC63Z,['face with no nose'],4,[''],1,5,2,page7-17.svg
467,0,0.511111111111111,low,17,True,True,page5-84.svg,DtndyxmGGcbnYbsno,['looks like a horse with extra legs'],7,['how many legs'],3,10,2,page5-84.svg
468,3,1.0,high,1,True,False,page7-226.svg,DtndyxmGGcbnYbsno,['bean'],1,[''],1,2,2,page7-226.svg
469,1,0.933333333333333,high,4,True,False,page6-111.svg,y8xxpBGbhhSLNEqWm,['Spatula time'],2,[''],1,3,2,page6-111.svg
470,1,1.0,high,4,True,False,page7-191.svg,z7aJn7tHDMNpNtMNH,['flat top'],2,[''],1,3,2,page7-191.svg
471,1,0.961111111111111,high,1,True,False,page2-157.svg,vANJagD7tYryezsfj,['a weird disjointed arrow pointing north haha'],7,[''],1,8,2,page2-157.svg
472,0,0.892592592592593,high,4,True,False,page6-179.svg,LY3RY7FnYQgDtcQ8g,"['person facing left', '2 legs']",5,[''],1,6,3,page6-179.svg
473,1,0.925925925925926,high,5,False,False,page2-131.svg,nBQixTvaWeN8mKaKE,"['Letter T in the middle with an upsde down triangle', 'at the top']",13,[''],1,14,3,page9-42.svg
474,0,0.740740740740741,low,5,True,True,page9-39.svg,BD6j9kZfZhc2Dz4gh,"['looks like a pipe', 'or a J']",7,[''],1,8,3,page9-39.svg
475,0,0.593518518518519,low,5,True,True,page7-15.svg,QuuR9NuW3SuwYAQvp,['mountain tops in the dystance'],5,[''],1,6,2,page7-15.svg
476,4,0.885185185185185,high,3,True,False,page8-190.svg,XSQXte7Rd8L9hwyFc,['castle'],1,[''],1,2,2,page8-190.svg
477,0,0.990740740740741,high,5,True,False,page5-43.svg,stAWNxMZ7fqfPMY3Q,"['Table with lap on top', 'lamp on top']",8,[''],1,9,3,page5-43.svg
478,4,0.727777777777778,low,2,True,True,page5-232.svg,eMo6TEfxyJ6wjC63Z,['big arrow pointing up'],4,[''],1,5,2,page5-232.svg
479,1,0.661111111111111,low,1,True,False,page1-185.svg,RC9AkCbhNcvT76Wm9,"['diamond', 'on top of triangle']",5,[''],1,6,3,page1-185.svg
480,3,0.911111111111111,high,3,True,False,page3-29.svg,QoqK9Shwdm5bsFunw,['house'],1,[''],1,2,2,page3-29.svg
481,2,0.983333333333333,high,4,True,False,page2-124.svg,HQfR6YA7JXPhQfRkC,"['arrow fpointing down', 'with sqaure']",5,[''],1,6,3,page2-124.svg
482,1,0.9,high,8,True,False,page7-246.svg,89FoCcbCznvLPYnaf,"['a sqord with 4 side diamonds', 'sword']",7,[''],1,8,3,page7-246.svg
483,2,1.0,high,3,True,False,page7-191.svg,wrZAPHSfYu7MLFJYk,"['It has a large shape on the left and a triangle on the left', 'triangle on the right']",18,[''],1,19,3,page7-191.svg
484,0,0.983333333333333,high,3,True,False,page4-248.svg,stAWNxMZ7fqfPMY3Q,['Pants shaped'],2,[''],1,3,2,page4-248.svg
485,3,0.766666666666667,low,4,False,True,page5-26.svg,hSDF2WFEPAjfpyCtf,"['parallelagram with trinanlge on top', 'top right corner']",8,[''],1,9,3,page7-145.svg
486,4,0.977777777777778,high,3,True,False,page1-24.svg,cQWfj3seYMSTHbiZe,"['flat on top and bottom', 'spikes on sides']",8,[''],1,9,3,page1-24.svg
487,2,0.661111111111111,low,13,False,False,page7-164.svg,RC9AkCbhNcvT76Wm9,"['this is like a diamond vase sat on a triangular base', 'very similiar to the goblet']",16,[''],1,17,3,page1-185.svg
488,0,0.925925925925926,high,4,True,False,page9-42.svg,nBQixTvaWeN8mKaKE,"['this looks like a flower pot kind of', 'with a thick stem']",12,[''],1,13,3,page9-42.svg
489,4,0.661111111111111,low,2,True,False,page1-185.svg,RC9AkCbhNcvT76Wm9,"['the vase shape giant diamon on a triangular base', 'diamond']",10,[''],1,11,3,page1-185.svg
490,4,0.875925925925926,high,2,True,False,page5-58.svg,DtndyxmGGcbnYbsno,['sawblade'],1,[''],1,2,2,page5-58.svg
491,1,0.933333333333333,high,3,True,False,page2-39.svg,XSQXte7Rd8L9hwyFc,"['Fancy low U shape with edge pointing left', 'not tall']",10,[''],1,11,3,page2-39.svg
492,0,0.988888888888889,high,11,False,False,page3-207.svg,BD6j9kZfZhc2Dz4gh,['looks like a diver getting ready to dive to the left'],11,['a diver'],2,13,2,page7-13.svg
493,0,1.0,high,9,True,False,page9-32.svg,zNpg8HsnaSnvMZYon,['Hello I have a long horizontal animal facing right Stood on 4 legs 2 visible'],15,[''],1,16,2,page9-32.svg
494,3,0.834444444444444,low,2,True,False,page6-70.svg,DtndyxmGGcbnYbsno,['one foot'],2,[''],1,3,2,page6-70.svg
495,4,0.985185185185185,high,11,True,False,page8-160.svg,QuuR9NuW3SuwYAQvp,"['Just wanted to say good job', 'this one is the letter C']",12,[''],1,13,3,page8-160.svg
496,3,0.554814814814815,low,6,True,True,page3-201.svg,4DAz8kzzePJqjLfru,"['double triangle bottom and middle two triangles as anntenna', 'diamond head']",11,[''],1,12,3,page3-201.svg
497,0,0.955,high,2,True,False,page9-4.svg,HvirHRMAT4tsSydCz,['It looks like a horseshoe'],5,[''],1,6,2,page9-4.svg
498,1,0.985185185185185,high,1,True,False,page6-92.svg,LY3RY7FnYQgDtcQ8g,['whale thing with triangle on top'],6,[''],1,7,2,page6-92.svg
499,3,0.933333333333333,high,3,True,False,page5-122.svg,XSQXte7Rd8L9hwyFc,"['Fancy boat pointing diagonally up left', 'You may have said ghost with tail on right botton']",16,[''],1,17,3,page5-122.svg
500,0,0.866666666666667,high,4,True,False,page4-203.svg,LY3RY7FnYQgDtcQ8g,"['axe facing left', 'vertical orientation']",5,[''],1,6,3,page4-203.svg
501,3,0.777777777777778,low,9,True,True,page7-79.svg,AJeR4M8XggMLd6gDT,['okay so this one weve never done before its the one with a triangle on the bottom right and two cut out triangular shapes in the middle its wacky looking'],30,[''],1,31,2,page7-79.svg
502,3,0.983333333333333,high,1,True,False,page7-97.svg,z7aJn7tHDMNpNtMNH,"['triangle on top right', 'flat in left']",7,[''],1,8,3,page7-97.svg
503,0,0.622222222222222,low,2,True,False,page7-127.svg,HvirHRMAT4tsSydCz,['It looks like a bird flying'],6,[''],1,7,2,page7-127.svg
504,2,0.993518518518519,high,3,True,False,page5-63.svg,AJeR4M8XggMLd6gDT,"['the pyramid rhombus one', 'pyramid on the right']",8,[''],1,9,3,page5-63.svg
505,4,0.968518518518519,high,2,True,False,page6-72.svg,y8xxpBGbhhSLNEqWm,['bolded arrow'],2,[''],1,3,2,page6-72.svg
506,4,0.977777777777778,high,3,True,False,page3-120.svg,hSDF2WFEPAjfpyCtf,"['dresser corners', 'big dresser two pointy corners on bottom edges']",10,[''],1,11,3,page3-120.svg
507,3,0.938888888888889,high,3,False,False,page5-26.svg,eMo6TEfxyJ6wjC63Z,['stealth bomber'],2,[''],1,3,2,page1-40.svg
508,0,0.931481481481481,high,26,True,False,page6-99.svg,rqACxDhvFcuybyxa8,['image facing right with two small triangles at the bottom right'],11,[''],1,12,2,page6-99.svg
509,0,1.0,high,14,True,False,page3-66.svg,z7aJn7tHDMNpNtMNH,"['knife facing right', 'flat top']",5,[''],1,6,3,page3-66.svg
510,0,0.622222222222222,low,18,False,False,page2-138.svg,eMo6TEfxyJ6wjC63Z,['a mountain top poking through the clouds'],7,[''],1,8,2,page5-56.svg
511,0,0.983333333333333,high,8,False,False,page5-244.svg,4G3E28ZBsfpvKeq75,['The first image looks like a head with two legs facing left and right'],14,[''],1,15,2,page7-96.svg
512,1,0.87962962962963,high,3,True,False,page4-89.svg,rqACxDhvFcuybyxa8,['person facing the left with one leg up'],8,[''],1,9,2,page4-89.svg
513,1,0.933333333333333,high,3,True,False,page2-39.svg,y8xxpBGbhhSLNEqWm,['This one looks like the strange V that is melting on the left'],13,[''],1,14,2,page2-39.svg
514,2,0.633333333333333,low,12,True,True,page8-247.svg,4DAz8kzzePJqjLfru,"['dog facing left with paw out and rumbus tail', 'triangle head']",11,[''],1,12,3,page8-247.svg
515,0,0.985185185185185,high,21,False,False,page3-99.svg,2ZnY22dPDKc2ByrNc,"['This is a black tri for the top then inverted black tri then white rectangle then black tri', 'looks kind of like a person']",24,[''],1,25,3,page4-118.svg
516,1,0.688518518518519,low,2,True,True,page3-163.svg,y8xxpBGbhhSLNEqWm,['This one looks like a man either praying or getting up off of a toilet possibly pooping'],17,[''],1,18,2,page3-163.svg
517,3,1.0,high,2,True,False,page7-191.svg,y8xxpBGbhhSLNEqWm,['Weird Diamond'],2,[''],1,3,2,page7-191.svg
518,0,0.97962962962963,high,1,True,False,page1-27.svg,3YjD8Aj5JsDYXiwqG,['A girl with long hair and a triangle body  no arms or legs'],14,['is it the one balancing on a diamond shape'],9,23,2,page1-27.svg
519,0,0.738888888888889,low,6,True,True,page3-207.svg,2ZnY22dPDKc2ByrNc,['a man runing to the left'],6,[''],1,7,2,page3-207.svg
520,1,0.844444444444444,low,4,True,False,page7-188.svg,z7aJn7tHDMNpNtMNH,"['goose', 'duck']",2,[''],1,3,3,page7-188.svg
521,1,0.733333333333333,low,3,True,True,page7-55.svg,AJeR4M8XggMLd6gDT,"['It looks like a coiled up snake with a triangular head', 'pointing right']",13,[''],1,14,3,page7-55.svg
522,1,1.0,high,11,True,False,page9-34.svg,RC9AkCbhNcvT76Wm9,"['looks like a triangle on top with a hook on the right', 'on top of a prism']",17,[''],1,18,3,page9-34.svg
523,2,0.944444444444444,high,2,True,False,page7-132.svg,N6BXBSAYYi6zYc2DW,['number 7'],2,[''],1,3,2,page7-132.svg
524,3,0.777777777777778,low,15,True,True,page7-79.svg,QoqK9Shwdm5bsFunw,['a weird W shape with a small triangle coming off the bottom'],12,[''],1,13,2,page7-79.svg
525,3,0.891666666666667,high,3,True,False,page1-142.svg,nBQixTvaWeN8mKaKE,"['Shape of the letter B', 'turned counter clockwise']",8,[''],1,9,3,page1-142.svg
526,0,0.961111111111111,high,17,True,False,page2-157.svg,hSDF2WFEPAjfpyCtf,['the image looks like an arrow facing north'],8,[''],1,9,2,page2-157.svg
527,3,0.622222222222222,low,2,True,False,page5-56.svg,eMo6TEfxyJ6wjC63Z,['real mountain range'],3,[''],1,4,2,page5-56.svg
528,1,0.892592592592593,high,7,False,False,page5-26.svg,CntAjuZvvoGu7SPQY,['triangle base with hat'],4,[''],1,5,2,page1-103.svg
529,2,0.577777777777778,low,3,False,True,page3-201.svg,eMo6TEfxyJ6wjC63Z,['christmas tree but top right part is missing'],8,[''],1,9,2,page5-155.svg
530,0,0.768518518518518,low,1,False,True,page3-201.svg,4DAz8kzzePJqjLfru,"['zig zag man with diamond head', 'knees bent']",8,[''],1,9,3,page2-100.svg
531,4,0.977777777777778,high,2,True,False,page5-182.svg,N6BXBSAYYi6zYc2DW,['the one with the pointy triangles on top'],8,[''],1,9,2,page5-182.svg
532,2,0.977777777777778,high,1,True,False,page7-234.svg,XSQXte7Rd8L9hwyFc,"['Diamong then a fat D', 'Diamond']",6,[''],1,7,3,page7-234.svg
533,2,1.0,high,9,True,False,page9-34.svg,RC9AkCbhNcvT76Wm9,['okay its the prism shape we had before with a head shape coming out to the right'],17,[''],1,18,2,page9-34.svg
534,4,0.933333333333333,high,3,True,False,page6-111.svg,y8xxpBGbhhSLNEqWm,['spatula'],1,[''],1,2,2,page6-111.svg
535,4,0.892592592592593,high,2,True,False,page8-236.svg,QoqK9Shwdm5bsFunw,['goose'],1,[''],1,2,2,page8-236.svg
536,1,1.0,high,8,True,False,page5-120.svg,QoqK9Shwdm5bsFunw,['strange leaf'],2,[''],1,3,2,page5-120.svg
537,0,0.968518518518519,high,8,True,False,page6-72.svg,y8xxpBGbhhSLNEqWm,['This image looks like an arrow pointing towards the bottom left'],11,[''],1,12,2,page6-72.svg
538,2,0.983333333333333,high,4,True,False,page8-188.svg,4G3E28ZBsfpvKeq75,"['Kind of looks like the letter L', 'on the side']",10,[''],1,11,3,page8-188.svg
539,4,0.977777777777778,high,2,True,False,page2-134.svg,QoqK9Shwdm5bsFunw,['bowlpipe again'],2,[''],1,3,2,page2-134.svg
540,2,0.946296296296296,high,11,True,False,page3-20.svg,8q9BzwSiFsxFz6GZD,"['A winged animal', 'Square in the middle and two triangles pointing down']",12,[''],1,13,3,page3-20.svg
541,0,0.344444444444444,low,7,True,True,page8-22.svg,QoqK9Shwdm5bsFunw,['looks like a bird flying'],5,[''],1,6,2,page8-22.svg
542,2,1.0,high,10,True,False,page6-155.svg,rqACxDhvFcuybyxa8,"['pick the long neck giraffe facing left', 'long neck giraffe facing left']",12,[''],1,13,3,page6-155.svg
543,0,0.992592592592593,high,17,True,False,page8-217.svg,RC9AkCbhNcvT76Wm9,['this is hard to explain like a lobster claw shape starts on the bottom right and hoes up and then left'],21,['need more description'],3,24,2,page8-217.svg
544,1,0.777777777777778,low,3,True,False,page5-145.svg,HQfR6YA7JXPhQfRkC,"['a mountain range atop a table', 'three triangles']",8,[''],1,9,3,page5-145.svg
545,0,0.888888888888889,high,5,True,False,page8-147.svg,stAWNxMZ7fqfPMY3Q,['Looks like a man with triangles for feet'],8,[''],1,9,2,page8-147.svg
546,0,0.744444444444444,low,5,True,False,page5-102.svg,LY3RY7FnYQgDtcQ8g,"['vertical', 'pointy triangles left']",4,[''],1,5,3,page5-102.svg
547,2,0.977777777777778,high,2,True,False,page2-134.svg,QoqK9Shwdm5bsFunw,['pipebowl'],1,[''],1,2,2,page2-134.svg
548,1,0.791666666666667,low,6,True,False,page3-56.svg,cQWfj3seYMSTHbiZe,"['It has a small square on top and points on bottom', 'Kind of like a vampire']",16,[''],1,17,3,page3-56.svg
549,0,0.992592592592593,high,3,True,False,page3-23.svg,rqACxDhvFcuybyxa8,['pick the largest image with crossed feet'],7,[''],1,8,2,page3-23.svg
550,1,0.416666666666667,low,3,True,False,page6-123.svg,QoqK9Shwdm5bsFunw,['the fish with a weird head'],6,[''],1,7,2,page6-123.svg
551,1,0.755555555555556,low,6,True,True,page7-41.svg,rqACxDhvFcuybyxa8,"['looks like a hut on a boat', 'going towards the right']",11,[''],1,12,3,page7-41.svg
552,2,0.938888888888889,high,4,True,False,page1-40.svg,eMo6TEfxyJ6wjC63Z,['stealth bomber'],2,[''],1,3,2,page1-40.svg
553,1,0.0,low,3,True,True,page8-234.svg,RC9AkCbhNcvT76Wm9,"['horse looking left', 'shot neck']",5,[''],1,6,3,page8-234.svg
554,2,0.968518518518519,high,3,True,False,page6-72.svg,y8xxpBGbhhSLNEqWm,['The bolded arrow'],3,[''],1,4,2,page6-72.svg
555,2,0.977777777777778,high,2,True,False,page7-101.svg,vANJagD7tYryezsfj,['weird X tilted again'],4,[''],1,5,2,page7-101.svg
556,3,0.766666666666667,low,2,True,True,page7-145.svg,fKvArAtnu3mpJehJv,['A duck laying on its eggs head to the right'],10,[''],1,11,2,page7-145.svg
557,2,0.925925925925926,high,12,True,False,page9-42.svg,nBQixTvaWeN8mKaKE,"['bowl at the bottom with an upside down triangle at the top', 'with a square in the middle']",18,[''],1,19,3,page9-42.svg
558,2,0.554814814814815,low,5,True,True,page3-201.svg,vANJagD7tYryezsfj,['a little girl or devil with tree body'],8,[''],1,9,2,page3-201.svg
559,0,1.0,high,4,True,False,page6-162.svg,HvirHRMAT4tsSydCz,['It looks like an arrow pointing down'],7,[''],1,8,2,page6-162.svg
560,4,0.946296296296296,high,5,True,False,page3-20.svg,8q9BzwSiFsxFz6GZD,"['Winged animal', 'Square in the middle']",6,[''],1,7,3,page3-20.svg
561,3,0.516666666666667,low,1,True,True,page5-85.svg,Ey4pCxGb8v6ESQ9uS,['bird face on the left w tiny triangle pointing down'],10,['fox'],1,11,2,page5-85.svg
562,0,0.966666666666667,high,4,True,False,page7-205.svg,Ey4pCxGb8v6ESQ9uS,['cat head silhouette'],3,[''],1,4,2,page7-205.svg
563,3,0.844444444444444,low,2,True,False,page2-54.svg,Ey4pCxGb8v6ESQ9uS,['bench'],1,[''],1,2,2,page2-54.svg
564,3,0.892592592592593,high,2,True,False,page1-103.svg,Ey4pCxGb8v6ESQ9uS,['chalice'],1,[''],1,2,2,page1-103.svg
565,2,0.977777777777778,high,2,True,True,page9-38.svg,PYoENtgwHd9vnM5qu,['Looks like the letter t'],5,[''],1,6,2,page9-38.svg
566,0,0.959259259259259,high,10,True,False,page5-235.svg,xudMQAqM27mo9rRHB,['It looks like a faucettap'],5,[''],1,6,2,page5-235.svg
567,3,0.555555555555556,low,3,True,False,page5-80.svg,4Mqpa3nyu6G8XXzrZ,['fox facing left'],3,[''],1,4,2,page5-80.svg
568,3,0.977777777777778,high,2,True,False,page8-180.svg,4Mqpa3nyu6G8XXzrZ,['white center diamond'],3,[''],1,4,2,page8-180.svg
569,1,0.977777777777778,high,2,True,False,page1-22.svg,JgpDLMrAjki4iqFid,['the one you said before was like a tongue sticking out'],11,[''],1,12,2,page1-22.svg
570,1,0.968518518518519,high,2,True,False,page4-97.svg,EptBuMXcjEDCkn4r4,['a pot with a handle'],5,[''],1,6,2,page4-97.svg
571,3,1.0,high,6,True,True,page7-44.svg,Qng8nEuXfNgRbuH3d,['pot with triangle feet'],4,[''],1,5,2,page7-44.svg
572,1,0.977777777777778,high,2,True,False,page5-168.svg,CcbBidmvzQmqEYNsD,['pumpkin teeth pointing down'],4,[''],1,5,2,page5-168.svg
573,4,0.981481481481482,high,3,True,False,page7-148.svg,4L3t3bM5HW4u7rdMt,['cradle'],1,[''],1,2,2,page7-148.svg
574,1,0.985185185185185,high,3,True,False,page1-129.svg,3ot9idvwtjTGDHLA9,['funnel in a valley'],4,[''],1,5,2,page1-129.svg
575,4,0.761111111111111,low,2,True,False,page7-10.svg,4Mqpa3nyu6G8XXzrZ,['trophy triangle handles'],3,[''],1,4,2,page7-10.svg
576,1,0.96,high,8,True,False,page5-143.svg,J3bJDAy4wJYb5e5NE,['boat facing forward'],3,[''],1,4,2,page5-143.svg
577,2,0.983333333333333,high,3,True,False,page3-26.svg,CcbBidmvzQmqEYNsD,['an arrow with legs'],4,[''],1,5,2,page3-26.svg
578,0,1.0,high,11,True,False,page2-20.svg,tb5z6t6rfTDKhnJ3p,['bat logo on top of a mountain'],7,[''],1,8,2,page2-20.svg
579,2,0.875925925925926,high,16,True,False,page5-58.svg,JgpDLMrAjki4iqFid,['flat terrain with mountains'],4,[''],1,5,2,page5-58.svg
580,3,0.977777777777778,high,2,True,False,page1-22.svg,JgpDLMrAjki4iqFid,['tongue sticking out'],3,[''],1,4,2,page1-22.svg
581,3,0.511111111111111,low,4,True,False,page5-84.svg,J3bJDAy4wJYb5e5NE,['horse facing right'],3,[''],1,4,2,page5-84.svg
582,4,0.554814814814815,low,2,True,False,page3-201.svg,4L3t3bM5HW4u7rdMt,['rabbit'],1,[''],1,2,2,page3-201.svg
