game_id,configuration_file,round_id,trial_index,block,target,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,phase,description,time_to_message,sec_until_click,response,correct,context_id
G068,ref2_pilot5_binned_threads_60_phase2_3.json,R03317,6,0.0,page2-48.svg,0.9398148148148148,high,switch-bidirectional,88,33,"['page2-145.svg', 'page3-120.svg', 'page2-48.svg', 'page7-217.svg', 'page8-240.svg', 'page5-37.svg', 'page2-155.svg', 'page5-183.svg', 'page8-188.svg', 'page2-143.svg']",2,['a bowl with two handles and a flag above it'],[28],6.0,page2-48.svg,True,60
G068,ref2_pilot5_binned_threads_60_phase2_3.json,R02863,41,0.0,page3-120.svg,0.977777777777778,high,single-utterance-unidirectional,33,88,"['page4-73.svg', 'page5-87.svg', 'page4-56.svg', 'page6-177.svg', 'page9-20.svg', 'page5-217.svg', 'page6-163.svg', 'page3-120.svg', 'page2-134.svg', 'page4-177.svg']",3,Rectangle,10,16.0,page3-120.svg,True,60
G150,ref2_pilot5_binned_threads_77_phase2_3.json,R05618,40,0.0,page5-179.svg,0.977777777777778,high,single-utterance-unidirectional,72,208,"['page5-89.svg', 'page8-204.svg', 'page9-7.svg', 'page8-85.svg', 'page7-39.svg', 'page3-66.svg', 'page8-63.svg', 'page5-179.svg', 'page4-194.svg', 'page2-74.svg']",3,symmetrical,4,6.0,page5-179.svg,True,77
G148,ref2_pilot5_binned_threads_93_phase2_3.json,R02100,14,2.0,page8-188.svg,0.9833333333333334,high,switch-bidirectional,287,190,"['page2-165.svg', 'page4-197.svg', 'page1-103.svg', 'page6-135.svg', 'page7-166.svg', 'page3-203.svg', 'page8-188.svg', 'page7-130.svg', 'page5-238.svg', 'page6-60.svg']",2,['looks like a boot'],[17],5.0,page8-188.svg,True,93
G055,ref2_pilot5_binned_threads_64_phase2_3.json,R02993,17,2.0,page7-28.svg,0.9333333333333332,high,switch-bidirectional,91,245,"['page4-64.svg', 'page5-232.svg', 'page7-253.svg', 'page6-158.svg', 'page4-194.svg', 'page5-134.svg', 'page7-28.svg', 'page7-17.svg', 'page1-56.svg', 'page6-208.svg']",2,"['bed with pillow', 'or fallen over capital L']","[10, 10]",4.0,page7-28.svg,True,64
G044,ref2_pilot5_binned_threads_100_phase2_3.json,R05246,40,0.0,page1-33.svg,0.8333333333333334,low,single-utterance-unidirectional,257,109,"['page1-185.svg', 'page3-33.svg', 'page3-167.svg', 'page3-20.svg', 'page7-61.svg', 'page1-33.svg', 'page7-122.svg', 'page6-201.svg', 'page3-207.svg', 'page3-29.svg']",3,arrow pointing up on a table,24,32.0,page1-33.svg,True,100
G093,ref2_pilot5_binned_threads_26_phase2_3.json,R02619,12,1.0,page9-11.svg,0.9907407407407408,high,switch-bidirectional,143,36,"['page5-138.svg', 'page3-3.svg', 'page8-184.svg', 'page7-79.svg', 'page2-168.svg', 'page6-123.svg', 'page6-72.svg', 'page9-11.svg', 'page4-92.svg', 'page7-58.svg']",2,['letter o'],[10],3.0,page9-11.svg,True,26
G122,ref2_pilot5_binned_threads_28_phase2_3.json,R06471,48,0.0,page6-172.svg,0.7,low,single-utterance-unidirectional,263,139,"['page6-50.svg', 'page4-202.svg', 'page3-56.svg', 'page4-247.svg', 'page7-85.svg', 'page8-85.svg', 'page6-172.svg', 'page4-24.svg', 'page1-66.svg', 'page1-51.svg']",3,"man facing to the with, sitting on a pointy thing",24,38.0,page6-172.svg,True,28
G089,ref2_pilot5_binned_threads_50_phase2_3.json,R01095,16,2.0,page6-23.svg,0.7776190476190477,low,switch-bidirectional,154,9,"['page7-166.svg', 'page3-59.svg', 'page4-194.svg', 'page8-22.svg', 'page4-156.svg', 'page2-166.svg', 'page6-23.svg', 'page7-209.svg', 'page5-74.svg', 'page3-128.svg']",2,"['person praying head down', '?', 'point left', 'flat bottom', 'person', 'praying', 'head looks pointing down']","[32, 33, 19, 19, 3, 2, 4]",8.0,page6-23.svg,True,50
G002,ref2_pilot5_binned_threads_88_phase2_3.json,R06749,38,0.0,page7-46.svg,0.9916666666666668,high,single-utterance-unidirectional,234,288,"['page7-185.svg', 'page1-79.svg', 'page5-134.svg', 'page7-46.svg', 'page4-194.svg', 'page2-39.svg', 'page6-163.svg', 'page8-153.svg', 'page4-47.svg', 'page4-243.svg']",3,half a body with one leg straight one pointing right,20,41.0,page7-46.svg,True,88
G010,ref2_pilot5_binned_threads_65_phase2_3.json,R00799,30,4.0,page7-79.svg,0.7777777777777777,low,switch-bidirectional,21,51,"['page2-65.svg', 'page1-133.svg', 'page3-35.svg', 'page5-132.svg', 'page6-83.svg', 'page1-130.svg', 'page5-18.svg', 'page6-207.svg', 'page2-36.svg', 'page7-79.svg']",2,['the mountain range sitting on a small triangle'],[19],4.0,page7-79.svg,True,65
G033,ref2_pilot5_binned_threads_91_phase2_3.json,R01211,23,3.0,page4-169.svg,0.9416666666666668,high,switch-bidirectional,29,204,"['page5-37.svg', 'page-C.svg', 'page9-43.svg', 'page3-59.svg', 'page2-16.svg', 'page6-164.svg', 'page4-169.svg', 'page6-168.svg', 'page6-159.svg', 'page6-173.svg']",2,['t-shirt'],[5],2.0,page4-169.svg,True,91
G111,ref2_pilot5_binned_threads_68_phase2_3.json,R02726,10,1.0,page8-180.svg,0.977777777777778,high,switch-bidirectional,286,4,"['page1-148.svg', 'page3-23.svg', 'page7-149.svg', 'page1-113.svg', 'page5-200.svg', 'page4-169.svg', 'page7-47.svg', 'page8-180.svg', 'page9-16.svg', 'page7-157.svg']",2,"['diamond inside a house with a taik', 'tail']","[11, 1]",4.0,page8-180.svg,True,68
G018,ref2_pilot5_binned_threads_73_phase2_3.json,R06962,33,0.0,page8-215.svg,0.6666666666666667,low,single-utterance-unidirectional,188,228,"['page1-90.svg', 'page5-186.svg', 'page5-64.svg', 'page8-184.svg', 'page8-215.svg', 'page8-222.svg', 'page3-56.svg', 'page6-130.svg', 'page5-102.svg', 'page2-172.svg']",3,two hooks shaped like S,9,14.0,page8-215.svg,True,73
G103,ref2_pilot5_binned_threads_25_phase2_3.json,R07174,15,2.0,page7-184.svg,0.977777777777778,high,switch-bidirectional,293,299,"['page7-86.svg', 'page-F.svg', 'page3-193.svg', 'page6-181.svg', 'page7-44.svg', 'page7-184.svg', 'page6-52.svg', 'page8-118.svg', 'page6-28.svg', 'page1-65.svg']",2,['a number one with a pointy base'],[8],2.0,page7-184.svg,True,25
G001,ref2_pilot5_binned_threads_85_phase2_3.json,R06918,38,0.0,page1-105.svg,0.962962962962963,high,single-utterance-unidirectional,75,45,"['page1-105.svg', 'page6-202.svg', 'page2-155.svg', 'page4-96.svg', 'page8-215.svg', 'page2-173.svg', 'page2-129.svg', 'page7-24.svg', 'page2-152.svg', 'page3-195.svg']",3,bird beak facing down,14,19.0,page7-24.svg,False,85
G078,ref2_pilot5_binned_threads_39_phase2_3.json,R00187,36,0.0,page8-166.svg,1.0,high,single-utterance-unidirectional,30,268,"['page1-147.svg', 'page7-24.svg', 'page2-157.svg', 'page7-41.svg', 'page1-125.svg', 'page8-192.svg', 'page1-185.svg', 'page4-127.svg', 'page7-130.svg', 'page8-166.svg']",3,F/Facebook logo,11,17.0,page8-166.svg,True,39
G112,ref2_pilot5_binned_threads_87_phase2_3.json,R02238,26,4.0,page1-0.svg,0.8833333333333334,high,switch-bidirectional,50,2,"['page4-16.svg', 'page7-249.svg', 'page5-143.svg', 'page1-5.svg', 'page3-31.svg', 'page5-220.svg', 'page7-247.svg', 'page3-47.svg', 'page4-201.svg', 'page1-0.svg']",2,['Large square with bite size square out of top rh corner'],[18],10.0,page1-0.svg,True,87
G063,ref2_pilot5_binned_threads_43_phase2_3.json,R01548,47,0.0,page9-31.svg,0.9685185185185186,high,single-utterance-unidirectional,282,276,"['page5-36.svg', 'page7-84.svg', 'page9-32.svg', 'page8-215.svg', 'page2-21.svg', 'page6-224.svg', 'page7-245.svg', 'page7-236.svg', 'page6-114.svg', 'page9-31.svg']",3,Birdhouse,10,18.0,page9-31.svg,True,43
G117,ref2_pilot5_binned_threads_97_phase2_3.json,R06916,15,2.0,page3-143.svg,0.9648148148148148,high,switch-bidirectional,259,253,"['page8-215.svg', 'page1-95.svg', 'page3-143.svg', 'page1-63.svg', 'page7-147.svg', 'page3-193.svg', 'page6-200.svg', 'page2-155.svg', 'page9-31.svg', 'page4-5.svg']",2,['lamp long handle on right'],[16],5.0,page3-143.svg,True,97
G049,ref2_pilot5_binned_threads_94_phase2_3.json,R01927,34,0.0,page4-11.svg,0.738888888888889,low,single-utterance-unidirectional,300,137,"['page9-14.svg', 'page4-11.svg', 'page4-97.svg', 'page6-201.svg', 'page2-72.svg', 'page4-177.svg', 'page7-194.svg', 'page2-88.svg', 'page7-106.svg', 'page1-79.svg']",3,A STOP SIGN,15,31.0,page7-106.svg,False,94
G053,ref2_pilot5_binned_threads_52_phase2_3.json,R03600,30,4.0,page3-128.svg,0.9925925925925926,high,switch-bidirectional,226,237,"['page1-88.svg', 'page7-169.svg', 'page6-82.svg', 'page1-148.svg', 'page5-145.svg', 'page2-67.svg', 'page9-16.svg', 'page7-36.svg', 'page2-40.svg', 'page3-128.svg']",2,['two columns with three points at bottom'],[23],3.0,page3-128.svg,True,52
G004,ref2_pilot5_binned_threads_51_phase2_3.json,R03212,13,2.0,page3-170.svg,0.9166666666666669,high,switch-bidirectional,133,271,"['page6-112.svg', 'page7-76.svg', 'page2-145.svg', 'page8-148.svg', 'page6-165.svg', 'page3-170.svg', 'page1-125.svg', 'page4-197.svg', 'page1-122.svg', 'page7-36.svg']",2,['Tree'],[11],3.0,page3-170.svg,True,51
G018,ref2_pilot5_binned_threads_73_phase2_3.json,R07005,11,1.0,page7-246.svg,0.9,high,switch-bidirectional,188,228,"['page5-102.svg', 'page2-136.svg', 'page4-239.svg', 'page4-220.svg', 'page2-157.svg', 'page3-44.svg', 'page7-246.svg', 'page7-36.svg', 'page5-57.svg', 'page5-65.svg']",2,['a fat sword blade with lots of jagged edges'],[22],6.0,page7-246.svg,True,73
G081,ref2_pilot5_binned_threads_86_phase2_3.json,R04902,17,2.0,page7-16.svg,0.961111111111111,high,switch-bidirectional,231,146,"['page7-10.svg', 'page4-220.svg', 'page2-24.svg', 'page5-220.svg', 'page7-16.svg', 'page7-92.svg', 'page7-105.svg', 'page9-11.svg', 'page4-177.svg', 'page5-199.svg']",2,"['crab claw', 'with house shape']","[10, 7]",6.0,page7-16.svg,True,86
G108,ref2_pilot5_binned_threads_95_phase2_3.json,R05328,44,0.0,page1-96.svg,0.9388888888888888,high,single-utterance-unidirectional,92,203,"['page7-85.svg', 'page1-66.svg', 'page6-50.svg', 'page9-32.svg', 'page1-96.svg', 'page1-49.svg', 'page6-9.svg', 'page6-192.svg', 'page8-189.svg', 'page8-22.svg']",3,looks like bird flapping its wing,28,41.0,page6-9.svg,False,95
G125,ref2_pilot5_binned_threads_49_phase2_3.json,R07103,4,0.0,page8-249.svg,0.8444444444444444,low,switch-bidirectional,269,66,"['page5-74.svg', 'page3-176.svg', 'page1-83.svg', 'page6-150.svg', 'page-D.svg', 'page9-29.svg', 'page8-249.svg', 'page3-193.svg', 'page9-25.svg', 'page3-207.svg']",2,"['big-cat-shaped, facing left, without a tail']",[22],7.0,page8-249.svg,True,49
G101,ref2_pilot5_binned_threads_71_phase2_3.json,R00050,37,0.0,page6-83.svg,0.977777777777778,high,single-utterance-unidirectional,281,121,"['page5-45.svg', 'page8-152.svg', 'page5-89.svg', 'page1-10.svg', 'page7-132.svg', 'page7-80.svg', 'page1-54.svg', 'page4-130.svg', 'page6-83.svg', 'page8-158.svg']",3,Nessie,6,13.0,page6-83.svg,True,71
G042,ref2_pilot5_binned_threads_80_phase2_3.json,R01078,25,4.0,page7-17.svg,0.977777777777778,high,switch-bidirectional,128,0,"['page4-130.svg', 'page6-82.svg', 'page5-107.svg', 'page6-80.svg', 'page7-65.svg', 'page1-156.svg', 'page7-17.svg', 'page6-171.svg', 'page1-90.svg', 'page1-42.svg']",2,['heel pointing left'],[7],4.0,page7-17.svg,True,80
G107,ref2_pilot5_binned_threads_99_phase2_3.json,R06339,6,0.0,page1-113.svg,0.961111111111111,high,switch-bidirectional,108,160,"['page7-245.svg', 'page2-166.svg', 'page2-101.svg', 'page3-60.svg', 'page4-156.svg', 'page1-113.svg', 'page8-58.svg', 'page4-95.svg', 'page4-193.svg', 'page6-184.svg']",2,['A goblet or chalice. Small base and bigger top.'],[25],6.0,page1-113.svg,True,99
G126,ref2_pilot5_binned_threads_41_phase2_3.json,R07095,28,4.0,page2-166.svg,0.977777777777778,high,switch-bidirectional,100,115,"['page6-78.svg', 'page2-166.svg', 'page1-96.svg', 'page4-177.svg', 'page5-182.svg', 'page1-5.svg', 'page7-217.svg', 'page5-87.svg', 'page3-123.svg', 'page7-79.svg']",2,['Salad tongs with half an X on top'],[20],3.0,page2-166.svg,True,41
G075,ref2_pilot5_binned_threads_33_phase2_3.json,R01754,15,2.0,page6-177.svg,0.836111111111111,low,switch-bidirectional,182,153,"['page4-193.svg', 'page4-11.svg', 'page6-162.svg', 'page5-191.svg', 'page1-125.svg', 'page6-177.svg', 'page3-141.svg', 'page7-166.svg', 'page5-233.svg', 'page7-30.svg']",2,['Ding dong out'],[23],8.0,page6-177.svg,True,33
G112,ref2_pilot5_binned_threads_87_phase2_3.json,R01902,34,0.0,page7-28.svg,0.9333333333333332,high,single-utterance-unidirectional,50,2,"['page8-215.svg', 'page3-207.svg', 'page2-158.svg', 'page8-203.svg', 'page7-247.svg', 'page7-28.svg', 'page4-142.svg', 'page3-193.svg', 'page7-58.svg', 'page5-193.svg']",3,Like a side on view of a bed with headboard on the left hand side,19,28.0,page7-28.svg,True,87
G093,ref2_pilot5_binned_threads_26_phase2_3.json,R01035,44,0.0,page5-87.svg,0.9333333333333332,high,single-utterance-unidirectional,143,36,"['page6-234.svg', 'page6-160.svg', 'page8-195.svg', 'page5-87.svg', 'page7-70.svg', 'page7-40.svg', 'page1-79.svg', 'page8-184.svg', 'page7-28.svg', 'page1-70.svg']",3,bird,6,12.0,page5-87.svg,True,26
G135,ref2_pilot5_binned_threads_74_phase2_3.json,R00730,40,0.0,page2-152.svg,0.8518518518518519,high,single-utterance-unidirectional,181,223,"['page2-152.svg', 'page6-70.svg', 'page1-162.svg', 'page3-129.svg', 'page3-207.svg', 'page7-17.svg', 'page6-135.svg', 'page1-63.svg', 'page2-39.svg', 'page8-39.svg']",3,the only one with 2 diagonal squares,19,27.0,page2-152.svg,True,74
G020,ref2_pilot5_binned_threads_47_phase2_3.json,R06344,39,0.0,page2-182.svg,0.9444444444444446,high,single-utterance-unidirectional,159,156,"['page7-34.svg', 'page3-129.svg', 'page2-182.svg', 'page1-0.svg', 'page7-133.svg', 'page4-157.svg', 'page8-18.svg', 'page2-90.svg', 'page2-59.svg', 'page2-157.svg']",3,"Rectangle with four triangles on the top, two small triangles near the edge, two larger ones in the middle. The triangles face each other",1,33.0,page2-182.svg,True,47
G118,ref2_pilot5_binned_threads_101_phase2_3.json,R06683,38,0.0,page2-67.svg,0.9037037037037038,high,single-utterance-unidirectional,149,256,"['page5-134.svg', 'page2-67.svg', 'page5-193.svg', 'page4-74.svg', 'page2-166.svg', 'page1-88.svg', 'page1-147.svg', 'page7-41.svg', 'page2-4.svg', 'page2-65.svg']",3,looks likes someone pointing to the left,22,27.0,page2-67.svg,True,101
G088,ref2_pilot5_binned_threads_53_phase2_3.json,R03090,25,4.0,page7-13.svg,0.9888888888888888,high,switch-bidirectional,225,7,"['page9-17.svg', 'page1-125.svg', 'page2-54.svg', 'page3-70.svg', 'page8-22.svg', 'page5-249.svg', 'page7-224.svg', 'page7-13.svg', 'page8-188.svg', 'page3-170.svg']",2,['leaning over the edge'],[14],5.0,page7-13.svg,True,53
G068,ref2_pilot5_binned_threads_60_phase2_3.json,R00032,2,0.0,page2-155.svg,0.8,low,switch-bidirectional,88,33,"['page2-145.svg', 'page3-120.svg', 'page2-48.svg', 'page7-217.svg', 'page8-240.svg', 'page5-37.svg', 'page2-155.svg', 'page5-183.svg', 'page8-188.svg', 'page2-143.svg']",2,['looks like a giraffe from behind looking right'],[22],10.0,page2-155.svg,True,60
G144,ref2_pilot5_binned_threads_69_phase2_3.json,R05037,27,4.0,page5-80.svg,0.5555555555555556,low,switch-bidirectional,239,298,"['page-C.svg', 'page5-80.svg', 'page9-4.svg', 'page5-160.svg', 'page8-179.svg', 'page3-38.svg', 'page1-69.svg', 'page6-23.svg', 'page5-6.svg', 'page6-245.svg']",2,"['?', 'cat']","[4, 4]",2.0,page5-80.svg,True,69
G088,ref2_pilot5_binned_threads_53_phase2_3.json,R03754,48,0.0,page3-156.svg,0.975925925925926,high,single-utterance-unidirectional,225,7,"['page3-8.svg', 'page3-156.svg', 'page4-176.svg', 'page1-76.svg', 'page7-103.svg', 'page2-88.svg', 'page7-122.svg', 'page5-153.svg', 'page7-127.svg', 'page3-170.svg']",3,person legs together,21,42.0,page3-156.svg,True,53
G087,ref2_pilot5_binned_threads_104_phase2_3.json,R06192,14,2.0,page6-181.svg,0.8070370370370371,low,switch-bidirectional,215,152,"['page4-208.svg', 'page4-169.svg', 'page7-136.svg', 'page8-207.svg', 'page4-142.svg', 'page8-77.svg', 'page7-92.svg', 'page6-181.svg', 'page7-188.svg', 'page3-95.svg']",2,['A man looking down with wrench feet'],[18],6.0,page6-181.svg,True,104
G145,ref2_pilot5_binned_threads_90_phase2_3.json,R04750,24,3.0,page6-92.svg,0.9851851851851852,high,switch-bidirectional,242,76,"['page2-105.svg', 'page6-221.svg', 'page6-92.svg', 'page4-193.svg', 'page7-247.svg', 'page2-124.svg', 'page2-65.svg', 'page3-60.svg', 'page5-122.svg', 'page6-106.svg']",2,['small triangle on top of 2 triangles with shape going off to the right'],[18],5.0,page6-92.svg,True,90
G093,ref2_pilot5_binned_threads_26_phase2_3.json,R06577,9,1.0,page4-92.svg,0.8944444444444445,high,switch-bidirectional,143,36,"['page5-138.svg', 'page3-3.svg', 'page8-184.svg', 'page7-79.svg', 'page2-168.svg', 'page6-123.svg', 'page6-72.svg', 'page9-11.svg', 'page4-92.svg', 'page7-58.svg']",2,['a bird facing right'],[10],3.0,page4-92.svg,True,26
G010,ref2_pilot5_binned_threads_65_phase2_3.json,R06846,13,2.0,page7-79.svg,0.7777777777777777,low,switch-bidirectional,21,51,"['page2-65.svg', 'page1-133.svg', 'page3-35.svg', 'page5-132.svg', 'page6-83.svg', 'page1-130.svg', 'page5-18.svg', 'page6-207.svg', 'page2-36.svg', 'page7-79.svg']",2,"['a mountain range sitting on top of a small triangle', '(the triangle just in the right corner)']","[30, 15]",8.0,page7-79.svg,True,65
G004,ref2_pilot5_binned_threads_51_phase2_3.json,R02147,37,0.0,page3-170.svg,0.9166666666666669,high,single-utterance-unidirectional,271,133,"['page5-134.svg', 'page6-23.svg', 'page4-214.svg', 'page3-157.svg', 'page8-199.svg', 'page4-247.svg', 'page3-170.svg', 'page2-65.svg', 'page4-56.svg', 'page8-184.svg']",3,Tree again,16,20.0,page3-170.svg,True,51
G075,ref2_pilot5_binned_threads_33_phase2_3.json,R00887,50,0.0,page3-45.svg,1.0,high,single-utterance-unidirectional,182,153,"['page5-94.svg', 'page3-8.svg', 'page2-163.svg', 'page1-113.svg', 'page4-81.svg', 'page3-45.svg', 'page7-86.svg', 'page5-233.svg', 'page4-192.svg', 'page3-170.svg']",3,looking like a traffic sign post,29,35.0,page3-45.svg,True,33
G126,ref2_pilot5_binned_threads_41_phase2_3.json,R03862,42,0.0,page7-79.svg,0.7777777777777777,low,single-utterance-unidirectional,100,115,"['page1-38.svg', 'page7-145.svg', 'page7-247.svg', 'page2-17.svg', 'page3-124.svg', 'page4-16.svg', 'page7-236.svg', 'page6-83.svg', 'page5-63.svg', 'page7-79.svg']",3,Squirrel poopin with tail up on right,36,42.0,page7-79.svg,True,41
G001,ref2_pilot5_binned_threads_85_phase2_3.json,R07099,24,3.0,page4-97.svg,0.9685185185185186,high,switch-bidirectional,45,75,"['page2-133.svg', 'page7-249.svg', 'page2-129.svg', 'page1-129.svg', 'page4-97.svg', 'page5-74.svg', 'page3-32.svg', 'page3-189.svg', 'page4-59.svg', 'page4-177.svg']",2,['robot arm shaped like a scoop to the right'],[24],11.0,page4-97.svg,True,85
G126,ref2_pilot5_binned_threads_41_phase2_3.json,R07274,3,0.0,page5-182.svg,0.977777777777778,high,switch-bidirectional,115,100,"['page6-78.svg', 'page1-5.svg', 'page7-217.svg', 'page3-123.svg', 'page4-177.svg', 'page2-166.svg', 'page5-87.svg', 'page5-182.svg', 'page1-96.svg', 'page7-79.svg']",2,"[""What's the thing?"", 'looks like a crown with 3 points and then a ledge on the right']","[21, 7]",12.0,page5-182.svg,True,41
G124,ref2_pilot5_binned_threads_72_phase2_3.json,R03496,37,0.0,page2-70.svg,0.9092592592592592,high,single-utterance-unidirectional,123,210,"['page6-83.svg', 'page4-51.svg', 'page5-87.svg', 'page2-70.svg', 'page1-49.svg', 'page1-5.svg', 'page4-212.svg', 'page5-45.svg', 'page5-186.svg', 'page7-158.svg']",3,A person kneeling to the right,11,21.0,page2-70.svg,True,72
G117,ref2_pilot5_binned_threads_97_phase2_3.json,R05311,18,2.0,page1-63.svg,0.9703703703703702,high,switch-bidirectional,253,259,"['page4-5.svg', 'page1-63.svg', 'page3-143.svg', 'page3-193.svg', 'page7-147.svg', 'page8-215.svg', 'page2-155.svg', 'page6-200.svg', 'page9-31.svg', 'page1-95.svg']",2,['2 diaminds on top of a triangle'],[30],8.0,page1-63.svg,True,97
G110,ref2_pilot5_binned_threads_48_phase2_3.json,R04080,15,2.0,page6-143.svg,0.9407407407407408,high,switch-bidirectional,180,277,"['page7-191.svg', 'page3-163.svg', 'page3-95.svg', 'page4-237.svg', 'page5-101.svg', 'page6-143.svg', 'page6-226.svg', 'page9-30.svg', 'page2-65.svg', 'page3-66.svg']",2,['roblox M'],[13],4.0,page6-143.svg,True,48
G121,ref2_pilot5_binned_threads_58_phase2_3.json,R06764,27,4.0,page5-139.svg,0.9925925925925926,high,switch-bidirectional,201,70,"['page2-170.svg', 'page1-29.svg', 'page4-204.svg', 'page4-11.svg', 'page6-155.svg', 'page4-81.svg', 'page6-168.svg', 'page7-69.svg', 'page5-139.svg', 'page9-34.svg']",2,['elephant :)'],[10],3.0,page5-139.svg,True,58
G062,ref2_pilot5_binned_threads_46_phase2_3.json,R00209,12,1.0,page6-168.svg,0.9833333333333334,high,switch-bidirectional,272,31,"['page8-235.svg', 'page6-192.svg', 'page8-156.svg', 'page4-156.svg', 'page5-198.svg', 'page7-218.svg', 'page7-33.svg', 'page7-149.svg', 'page6-168.svg', 'page8-217.svg']",2,"['Like bridge -one span longer at left', 'Had before']","[22, 25]",22.0,page6-168.svg,True,46
